,client_id,data_de_desembolso,limite,juros_am,retencao,default_60d,default_mar,limite_binado
3555,7225714,2019-09-13,12100.0,4.29,26.5,1,1,4
3556,72318bc,2019-10-31,5500.0,6.39,18.7,0,0,3
3557,7238399,2019-10-21,3400.0,4.99,4.1,0,0,2
3558,724f64d,2019-10-21,13100.0,6.39,13.7,0,0,4
3559,7256c9e,2019-10-08,12700.0,6.39,17.0,0,1,4
3560,72582a1,2019-09-04,13800.0,2.89,13.7,0,0,4
3561,725832e,2019-09-18,2800.0,4.99,5.3,0,0,2
3562,72586f5,2019-09-18,34500.0,2.89,24.3,0,0,6
3563,725c2a8,2019-09-25,9700.0,4.99,21.8,0,0,4
3564,725edb7,2019-10-01,41400.0,2.89,18.4,0,0,6
3565,726957e,2019-10-28,40700.0,3.59,23.2,1,1,6
3566,726a074,2019-10-07,2800.0,6.39,27.1,0,1,2
3567,726e42d,2019-10-16,1200.0,6.39,13.6,1,1,1
3568,727750e,2019-09-25,33000.0,2.89,20.5,1,1,6
3569,727cb1c,2019-09-19,25300.0,2.89,21.3,0,0,5
3570,727d5a5,2019-09-10,4200.0,6.39,29.1,0,0,3
3571,7281fc5,2019-10-25,11900.0,6.39,18.7,0,0,4
3572,7286dbe,2019-10-01,20700.0,3.59,13.8,0,0,5
3573,729ab47,2019-10-07,8500.0,6.39,10.0,1,0,4
3574,72a071a,2019-09-25,3100.0,6.39,18.4,0,0,2
3575,72a56cd,2019-10-11,2900.0,6.39,19.2,0,0,2
3576,72a8ea6,2019-10-31,9800.0,6.39,36.7,0,0,4
3577,72a985c,2019-10-31,6300.0,6.39,20.3,0,0,3
3578,72aa52a,2019-09-25,34200.0,2.89,15.6,1,0,6
3579,72ac5a5,2019-10-07,2600.0,6.39,9.2,0,0,2
3580,72b6fb5,2019-10-07,37300.0,2.89,16.7,0,0,6
3581,72bc4b8,2019-10-21,13800.0,2.89,12.2,0,0,4
3582,72c2a00,2019-10-31,13500.0,4.29,24.1,0,0,4
3583,72c3c43,2019-10-28,15200.0,4.99,20.6,0,0,4
3584,72c7000,2019-10-07,17900.0,3.59,17.7,0,0,5
3585,72cd46b,2019-10-24,12100.0,5.69,20.7,0,0,4
3586,72df649,2019-09-13,31200.0,2.89,30.0,1,1,5
3587,72f3b28,2019-09-25,13800.0,1.89,4.0,0,0,4
3588,7306f59,2019-10-02,52300.0,3.59,19.0,0,0,6
3589,730ff8d,2019-09-18,11700.0,2.89,13.3,0,0,4
3590,7317d8f,2019-10-21,7300.0,6.39,16.0,0,0,3
3591,732f45f,2019-10-23,1000.0,6.39,16.0,0,0,1
3592,7337527,2019-09-25,7800.0,4.99,24.0,0,0,3
3593,7343ce6,2019-10-23,6900.0,4.99,12.6,0,0,3
3594,7348787,2019-10-16,15900.0,4.29,15.4,1,1,4
3595,734eced,2019-09-30,32600.0,2.89,17.7,0,0,6
3596,735119c,2019-10-16,1400.0,6.39,20.3,0,0,1
3597,735349f,2019-10-28,9700.0,6.39,23.6,0,0,4
3598,735644e,2019-10-25,13800.0,4.99,18.3,0,0,4
3599,736a52b,2019-10-09,20700.0,2.89,9.4,0,0,5
3600,736c570,2019-10-18,41400.0,3.59,14.2,0,0,6
3601,736ed62,2019-10-21,6900.0,6.39,14.8,0,0,3
3602,7374851,2019-10-28,700.0,6.39,6.6,0,0,1
3603,737ada0,2019-10-07,12400.0,4.99,25.4,0,0,4
3604,737afb0,2019-09-16,2800.0,2.89,2.7,0,0,2
3605,738892e,2019-10-07,18600.0,4.29,15.1,0,0,5
3606,738d72a,2019-10-11,67900.0,1.89,19.7,1,1,7
3607,7396f41,2019-10-31,12600.0,6.39,20.2,0,0,4
3608,73994f1,2019-10-16,13800.0,6.39,19.5,0,0,4
3609,73995a1,2019-10-09,17900.0,2.89,11.4,0,0,5
3610,739f488,2019-10-17,7900.0,5.69,21.9,0,0,3
3611,73a117c,2019-09-20,58800.0,1.89,23.9,0,0,6
3612,73a3d01,2019-10-16,16700.0,4.29,20.9,0,1,5
3613,73b1f19,2019-10-28,29000.0,3.59,23.2,0,0,5
3614,73b2375,2019-09-25,27600.0,2.89,13.8,0,0,5
3615,73b2804,2019-10-16,2300.0,6.39,19.5,0,1,2
3616,73b2900,2019-10-25,2800.0,6.39,16.7,1,1,2
3617,73b3585,2019-09-23,41400.0,2.89,25.5,0,0,6
3618,73b7ec1,2019-10-30,2600.0,6.39,12.9,1,1,2
3619,73ccc9a,2019-10-07,19500.0,3.59,31.3,0,0,5
3620,73cf889,2019-10-30,8200.0,6.39,17.4,0,0,4
3621,73d0ea0,2019-10-30,15200.0,4.99,23.9,0,0,4
3622,73d2a49,2019-10-07,8300.0,1.89,2.3,0,0,4
3623,73d44f2,2019-10-23,3800.0,6.39,18.7,0,0,2
3624,73d6bd8,2019-10-31,27900.0,3.59,23.6,0,0,5
3625,73d9571,2019-10-31,500.0,6.39,5.3,0,0,1
3626,73de922,2019-10-16,48300.0,2.89,15.3,0,0,6
3627,73ec027,2019-10-31,12700.0,4.99,24.2,1,1,4
3628,73f00dc,2019-10-09,14100.0,6.39,15.8,0,0,4
3629,73f55b3,2019-09-26,26400.0,2.89,21.1,0,0,5
3630,73ff7dc,2019-10-16,14300.0,4.99,22.4,0,0,4
3631,7402b51,2019-09-19,34500.0,2.89,20.6,0,0,6
3632,74259d9,2019-10-07,13100.0,4.99,23.5,1,1,4
3633,74375ea,2019-10-02,12600.0,6.39,11.0,1,1,4
3634,746003b,2019-09-25,19300.0,3.59,33.0,1,1,5
3635,7464223,2019-10-21,8900.0,4.99,26.2,0,0,4
3636,7473a9f,2019-10-28,3800.0,6.39,26.1,0,1,2
3637,74746a9,2019-10-16,24800.0,1.89,7.0,0,0,5
3638,74785d9,2019-10-08,17900.0,3.59,17.1,0,0,5
3639,7479532,2019-10-08,69000.0,2.19,8.9,1,1,7
3640,747c18d,2019-10-07,19900.0,3.59,23.6,0,0,5
3641,748d394,2019-10-11,7500.0,4.99,25.5,1,0,3
3642,749cb0d,2019-10-21,41400.0,2.49,18.8,0,0,6
3643,74a930a,2019-09-25,13300.0,4.99,19.1,0,0,4
3644,74b48e7,2019-09-13,32400.0,2.89,19.0,0,0,6
3645,74ca2a4,2019-09-02,100.0,2.89,0.1,0,0,1
3646,74cebea,2019-10-24,500.0,6.39,1.2,1,0,1
3647,74d2b2d,2019-10-28,4100.0,3.59,3.6,0,0,3
3648,74d6ddc,2019-10-21,3500.0,6.39,21.3,0,1,2
3649,74dfab9,2019-10-28,1700.0,6.39,16.3,0,0,1
3650,74e40a6,2019-10-28,44400.0,2.89,20.7,0,0,6
3651,74e5df1,2019-09-20,20800.0,3.59,18.2,0,0,5
3652,74f1e0e,2019-10-28,1700.0,6.39,20.4,0,0,1
3653,75069cb,2019-09-11,13800.0,2.19,8.0,0,0,4
3654,7517ae7,2019-10-17,17200.0,4.29,17.7,0,0,5
3655,752250a,2019-09-20,23300.0,2.89,18.4,0,0,5
3656,7522aac,2019-09-03,20300.0,3.59,23.3,0,0,5
3657,752a556,2019-10-15,6600.0,4.99,26.6,0,0,3
3658,7530fa9,2019-10-01,9000.0,4.99,37.4,0,0,4
3659,754a049,2019-10-16,15200.0,4.29,12.3,0,1,4
3660,754f67e,2019-10-07,10600.0,4.99,25.8,0,0,4
3661,755c777,2019-10-16,13800.0,1.89,3.2,0,0,4
3662,7572cfb,2019-10-08,44200.0,2.89,24.7,1,1,6
3663,757f59e,2019-09-02,39300.0,2.19,32.8,1,1,6
3664,7590102,2019-10-30,8100.0,6.39,25.4,0,0,4
3665,759369e,2019-09-20,55200.0,1.89,25.8,0,1,6
3666,7597f02,2019-10-21,11200.0,6.39,23.3,0,0,4
3667,75a7b8e,2019-10-24,7200.0,6.39,19.4,0,1,3
3668,75aa204,2019-09-26,34500.0,2.89,32.3,0,0,6
3669,75abbf1,2019-10-28,10000.0,6.39,17.4,0,1,4
3670,75b0259,2019-10-21,14500.0,4.29,13.4,0,0,4
3671,75b977b,2019-10-28,6900.0,6.39,23.5,0,0,3
3672,75beee4,2019-10-28,1500.0,6.39,19.9,0,0,1
3673,75c2363,2019-09-20,41400.0,2.19,7.1,0,0,6
3674,75c933f,2019-10-28,2100.0,6.39,22.9,0,0,2
3675,75dbcb2,2019-10-16,9900.0,5.69,15.9,0,0,4
3676,75ec112,2019-10-21,34900.0,3.59,13.7,0,0,6
3677,75f10fc,2019-10-25,11000.0,4.99,27.7,0,0,4
3678,75f3704,2019-09-20,41600.0,2.89,17.3,0,0,6
3679,760b8f9,2019-10-01,18000.0,3.59,15.6,0,0,5
3680,760d5fd,2019-10-16,5500.0,4.99,16.1,0,0,3
3681,761a4ae,2019-09-06,13800.0,2.89,10.0,0,0,4
3682,761aa54,2019-10-16,6800.0,6.39,20.6,0,0,3
3683,761af95,2019-09-30,10700.0,6.39,15.6,0,0,4
3684,76257a4,2019-10-24,1800.0,6.39,9.9,0,0,1
3685,762800b,2019-10-30,6300.0,6.39,28.1,0,0,3
3686,763941d,2019-10-08,12400.0,6.39,15.8,0,0,4
3687,763eb56,2019-09-13,4100.0,4.29,10.8,0,0,3
3688,7640609,2019-09-18,38800.0,2.89,15.4,1,1,6
3689,764ab5f,2019-09-03,20700.0,2.19,11.0,0,0,5
3690,764f648,2019-10-15,39900.0,2.89,25.3,0,0,6
3691,764fe71,2019-10-17,6000.0,6.39,23.3,0,0,3
3692,765ee8b,2019-10-08,24400.0,3.59,12.9,0,1,5
3693,766ede4,2019-10-18,3400.0,6.39,17.6,0,0,2
3694,7670a50,2019-09-11,1500.0,6.39,10.1,0,0,1
3695,76715d2,2019-10-21,1600.0,6.39,5.2,0,0,1
3696,7677739,2019-10-16,7300.0,6.39,16.5,0,0,3
3697,767ff43,2019-10-28,1300.0,6.39,16.1,0,0,1
3698,7681954,2019-10-23,17400.0,4.29,17.9,1,1,5
3699,7691c26,2019-09-16,12500.0,4.99,23.0,0,0,4
3700,7693ab1,2019-10-28,12400.0,5.69,17.8,0,0,4
3701,769553e,2019-09-16,35500.0,2.89,24.0,1,0,6
3702,7697a93,2019-10-21,700.0,6.39,5.2,0,0,1
3703,769f21a,2019-09-20,5100.0,6.39,16.6,0,0,3
3704,76a1ad6,2019-09-04,16100.0,4.29,22.6,0,0,5
3705,76ac6ee,2019-10-07,20600.0,3.59,20.1,0,0,5
3706,76b50b6,2019-10-31,2100.0,6.39,12.2,0,0,2
3707,76c36ca,2019-09-25,32400.0,2.89,26.4,0,0,6
3708,76cf112,2019-09-20,29000.0,2.89,27.4,1,1,5
3709,76e2350,2019-10-01,19300.0,3.59,21.8,0,0,5
3710,76edaaa,2019-09-19,8300.0,4.99,19.4,0,0,4
3711,76efcaf,2019-10-25,9100.0,6.39,19.0,0,0,4
3712,7701da2,2019-10-31,3300.0,6.39,12.6,0,0,2
3713,7704e9a,2019-10-07,2800.0,6.39,13.9,0,0,2
3714,771102b,2019-10-16,1400.0,6.39,25.5,0,0,1
3715,77197c8,2019-10-30,11600.0,4.99,22.0,0,0,4
3716,773442f,2019-10-08,14900.0,4.99,24.2,0,0,4
3717,7743232,2019-09-25,17400.0,3.59,8.8,0,0,5
3718,774bc4c,2019-10-11,33400.0,2.89,16.0,0,0,6
3719,774f1ae,2019-10-28,23000.0,3.59,15.8,0,0,5
3720,77575af,2019-10-16,22100.0,2.89,24.0,0,0,5
3721,7759ffa,2019-09-12,3800.0,6.39,13.9,1,0,2
3722,775ae31,2019-10-17,8300.0,6.39,18.1,0,0,4
3723,776001c,2019-09-30,9300.0,4.99,20.4,0,0,4
3724,7767933,2019-10-21,25800.0,2.89,15.1,0,0,5
3725,777b001,2019-09-20,23000.0,2.89,16.6,0,0,5
3726,777b81d,2019-10-28,10300.0,6.39,14.5,0,0,4
3727,77826f4,2019-10-28,7600.0,6.39,16.2,0,0,3
3728,779008e,2019-10-25,3300.0,6.39,21.4,0,0,2
3729,779874a,2019-10-08,15500.0,6.39,14.2,0,0,4
3730,779ea20,2019-09-02,27600.0,2.89,29.3,0,1,5
3731,779f44b,2019-10-16,20400.0,4.99,15.9,0,0,5
3732,77a9907,2019-09-09,1900.0,7.09,26.1,0,0,1
3733,77b1d6c,2019-10-23,3000.0,6.39,15.4,0,0,2
3734,77bef8e,2019-10-08,30400.0,3.59,13.7,1,1,5
3735,77c61e8,2019-10-07,19300.0,4.29,15.0,0,0,5
3736,77c8891,2019-10-21,11800.0,4.99,22.7,1,1,4
3737,77d5bfe,2019-10-07,600.0,4.99,1.7,0,0,1
3738,77d5e49,2019-10-28,2100.0,6.39,24.6,0,0,2
3739,77d9abc,2019-10-31,14200.0,6.39,22.6,0,0,4
3740,77ec2ce,2019-10-21,55200.0,2.49,20.5,1,1,6
3741,77efd42,2019-09-20,14600.0,4.99,18.4,0,0,4
3742,77f05f5,2019-10-07,15600.0,4.99,26.2,0,0,4
3743,780af17,2019-10-17,3900.0,6.39,2.5,0,0,2
3744,781271b,2019-10-17,14200.0,6.39,15.2,0,1,4
3745,781280a,2019-10-28,19000.0,4.99,36.5,0,0,5
3746,78196ad,2019-10-16,11200.0,6.39,19.1,0,0,4
3747,781a99c,2019-10-31,9000.0,6.39,12.6,0,0,4
3748,7820394,2019-10-16,6200.0,6.39,18.0,0,0,3
3749,7823456,2019-09-02,54000.0,2.19,35.9,0,0,6
3750,782c691,2019-09-20,20200.0,3.59,18.7,1,0,5
3751,782e17b,2019-10-17,4800.0,6.39,21.2,0,0,3
3752,78340a4,2019-10-28,9800.0,6.39,25.5,0,0,4
3753,784283c,2019-09-19,2100.0,3.59,2.2,0,0,2
3754,7842eaf,2019-10-24,69000.0,1.89,19.7,0,0,7
3755,7846036,2019-10-07,16600.0,3.59,19.0,0,0,5
3756,785dbc2,2019-10-21,1400.0,5.69,23.0,0,1,1
3757,7863171,2019-09-25,10500.0,4.99,20.4,0,0,4
3758,786581d,2019-10-28,10400.0,6.39,21.7,0,0,4
3759,786b63f,2019-10-25,10800.0,4.99,14.8,1,1,4
3760,786e96d,2019-09-10,34500.0,2.89,23.9,0,0,6
3761,788f4da,2019-10-15,6300.0,4.99,21.5,0,0,3
3762,789728d,2019-09-10,11000.0,4.29,22.5,0,0,4
3763,78977f7,2019-10-28,6900.0,4.29,5.6,0,0,3
3764,78981d6,2019-09-26,69000.0,1.89,5.5,0,0,7
3765,78a0b13,2019-10-28,12400.0,4.99,22.4,0,0,4
3766,78ac6b3,2019-10-23,3900.0,6.39,20.8,0,0,2
3767,78acfa3,2019-10-16,5700.0,6.39,18.1,0,0,3
3768,78af107,2019-10-08,13800.0,3.59,13.5,0,0,4
3769,78b8eb0,2019-10-18,2800.0,6.39,24.5,0,0,2
3770,78c180c,2019-09-25,13800.0,3.59,10.7,1,1,4
3771,78c9719,2019-10-24,17900.0,3.59,23.7,0,0,5
3772,78d4123,2019-10-21,13100.0,4.99,14.2,0,0,4
3773,78d6f54,2019-10-11,33100.0,2.89,21.7,0,0,6
3774,78e04ae,2019-09-18,35200.0,2.89,25.2,0,0,6
3775,78e2607,2019-09-26,8000.0,4.99,21.4,0,1,4
3776,78ea584,2019-10-16,30400.0,3.59,17.4,0,0,5
3777,78ff6aa,2019-10-07,11700.0,6.39,25.8,0,1,4
3778,7901324,2019-10-07,15200.0,4.99,27.2,0,0,4
3779,7914be6,2019-09-26,22100.0,2.89,17.0,0,0,5
3780,791a002,2019-09-20,39500.0,2.89,19.6,0,0,6
3781,792215e,2019-09-26,22100.0,2.89,21.0,1,0,5
3782,792c97c,2019-10-02,14400.0,6.39,15.9,0,0,4
3783,7939c61,2019-09-13,23600.0,2.89,23.9,1,0,5
3784,7939cbf,2019-10-16,3900.0,6.39,22.1,0,1,2
3785,7941da7,2019-09-20,40300.0,2.89,19.3,0,0,6
3786,7942818,2019-10-23,4100.0,4.29,3.9,0,0,3
3787,794325e,2019-10-21,7300.0,4.99,17.9,0,0,3
3788,7946cdb,2019-10-17,20700.0,2.89,13.6,0,0,5
3789,7954f60,2019-10-29,1500.0,5.69,13.2,0,0,1
3790,795c9fb,2019-09-05,62100.0,2.19,20.5,0,0,6
3791,7968f84,2019-09-18,13800.0,2.89,11.2,0,0,4
3792,797da3e,2019-10-21,20700.0,2.89,15.5,0,0,5
3793,797e695,2019-09-13,9300.0,4.99,24.6,0,0,4
3794,797e6c7,2019-10-21,34500.0,2.89,25.4,0,0,6
3795,7987ec2,2019-10-30,2100.0,6.39,7.8,0,1,2
3796,799016b,2019-09-06,20700.0,2.89,16.3,0,0,5
3797,7994dc7,2019-10-28,13700.0,4.99,26.2,1,1,4
3798,79aba20,2019-10-21,26700.0,3.59,13.9,0,0,5
3799,79b2ab9,2019-09-25,26400.0,2.89,30.5,0,0,5
3800,79c14e8,2019-10-09,2100.0,6.39,14.2,0,0,2
3801,79d6276,2019-09-20,13800.0,2.89,6.4,0,0,4
3802,79d9454,2019-10-29,7600.0,6.39,23.1,0,0,3
3803,79e3c08,2019-09-11,18100.0,3.59,18.9,1,1,5
3804,79e99e6,2019-09-02,24800.0,2.89,20.0,0,0,5
3805,7a02239,2019-10-28,7200.0,6.39,20.5,0,0,3
3806,7a05aea,2019-10-24,4700.0,6.39,17.8,0,1,3
3807,7a06bea,2019-09-26,27600.0,2.89,17.5,1,1,5
3808,7a10018,2019-09-20,7900.0,4.99,22.7,0,0,3
3809,7a14af4,2019-09-25,8300.0,4.99,24.0,0,0,4
3810,7a216c9,2019-09-23,11000.0,4.99,14.3,0,0,4
3811,7a22173,2019-10-28,12400.0,4.99,23.2,0,0,4
3812,7a2de25,2019-10-07,14000.0,4.29,26.2,0,1,4
3813,7a2df1d,2019-10-07,18200.0,4.29,21.0,1,1,5
3814,7a3311d,2019-10-25,2800.0,6.39,19.1,0,0,2
3815,7a37d82,2019-09-05,4800.0,4.99,13.7,0,0,3
3816,7a3bf98,2019-10-28,3200.0,6.39,29.4,0,0,2
3817,7a415b7,2019-10-30,138000.0,1.89,11.2,0,0,7
3818,7a4cf60,2019-10-07,10900.0,4.99,27.3,0,0,4
3819,7a5d3c9,2019-09-06,13800.0,4.29,36.2,0,1,4
3820,7a6619f,2019-09-05,5500.0,4.99,16.9,0,0,3
3821,7a6ea6a,2019-10-31,2900.0,6.39,7.3,0,0,2
3822,7a7d8e9,2019-10-23,27600.0,3.59,11.7,1,0,5
3823,7a7fbb9,2019-10-07,4100.0,4.99,6.7,0,0,3
3824,7a8f248,2019-09-02,3600.0,6.39,23.3,0,0,2
3825,7a959b1,2019-10-24,41400.0,2.49,9.9,0,1,6
3826,7a96da8,2019-10-21,3000.0,6.39,15.2,0,0,2
3827,7aa5fec,2019-09-25,15500.0,4.99,25.1,0,0,4
3828,7aa8bab,2019-09-25,13200.0,4.29,30.3,0,0,4
3829,7ab1282,2019-09-19,12300.0,4.29,26.3,1,0,4
3830,7ab2c3a,2019-10-01,24000.0,2.89,17.4,1,0,5
3831,7abd793,2019-09-04,4800.0,4.29,9.3,0,0,3
3832,7ac4ade,2019-09-10,17900.0,3.59,32.3,0,0,5
3833,7ac9b3a,2019-10-28,69000.0,1.89,11.7,0,0,7
3834,7adb210,2019-09-25,62800.0,1.89,14.6,0,0,6
3835,7aea8d1,2019-09-03,8300.0,3.59,14.8,1,1,4
3836,7afda2a,2019-10-30,31700.0,3.59,29.2,1,0,5
3837,7b08be7,2019-09-16,4100.0,4.99,11.2,0,0,3
3838,7b08fb0,2019-10-07,3400.0,4.99,4.7,0,0,2
3839,7b36e91,2019-09-25,31700.0,2.89,13.5,0,1,5
3840,7b38844,2019-10-31,1800.0,6.39,22.6,0,0,1
3841,7b3d636,2019-10-31,12800.0,6.39,27.9,0,1,4
3842,7b3e7c4,2019-09-04,69000.0,2.19,4.6,0,0,7
3843,7b3f96a,2019-10-21,28300.0,3.59,18.2,0,1,5
3844,7b411c3,2019-10-16,9700.0,4.99,24.9,0,0,4
3845,7b41e10,2019-10-07,4100.0,6.39,13.5,0,0,3
3846,7b4cd48,2019-10-22,1400.0,6.39,10.4,0,0,1
3847,7b55d0d,2019-10-25,15200.0,4.99,23.7,0,0,4
3848,7b5b518,2019-10-31,5800.0,6.39,18.2,1,1,3
3849,7b6fbbc,2019-09-25,68200.0,1.89,27.9,0,0,7
3850,7b73625,2019-10-16,1200.0,5.69,23.6,1,1,1
3851,7b737dc,2019-09-26,23500.0,2.89,16.2,0,0,5
3852,7b73a9d,2019-10-21,6200.0,2.89,3.0,0,0,3
3853,7b77662,2019-09-20,10300.0,4.99,21.5,0,0,4
3854,7bad8e4,2019-10-28,8000.0,6.39,15.1,0,0,4
3855,7bb9090,2019-10-28,10800.0,6.39,18.2,1,1,4
3856,7bb93e0,2019-09-20,27500.0,2.89,20.9,0,0,5
3857,7bc2926,2019-10-01,14000.0,4.99,18.5,0,0,4
3858,7bc87df,2019-09-25,300.0,6.39,3.0,0,0,1
3859,7bcd7b6,2019-09-19,26200.0,2.89,21.4,0,1,5
3860,7bcff48,2019-09-23,18900.0,3.59,29.2,1,1,5
3861,7bef8bc,2019-09-23,25100.0,2.89,22.1,1,0,5
3862,7c081f9,2019-09-04,5500.0,4.99,15.4,0,0,3
3863,7c1e992,2019-09-30,13800.0,2.49,2.1,0,0,4
3864,7c26745,2019-09-25,18800.0,3.59,20.7,1,1,5
3865,7c2ef72,2019-10-07,9500.0,6.39,13.7,0,1,4
3866,7c35364,2019-10-30,5400.0,6.39,21.5,0,0,3
3867,7c373e4,2019-10-07,16600.0,3.59,21.4,0,0,5
3868,7c3d737,2019-10-16,44200.0,3.59,15.1,0,0,6
3869,7c43dd0,2019-10-15,24800.0,2.89,30.1,0,0,5
3870,7c44992,2019-10-08,37300.0,2.89,13.8,0,0,6
3871,7c542ca,2019-10-28,1400.0,6.39,20.1,0,0,1
3872,7c5bf7b,2019-10-21,13700.0,6.39,14.5,0,0,4
3873,7c5c50b,2019-10-07,25200.0,3.59,18.2,0,0,5
3874,7c6a58e,2019-10-31,2900.0,6.39,20.2,0,0,2
3875,7c709f3,2019-09-11,24000.0,2.89,16.4,0,0,5
3876,7c7cc15,2019-10-07,3000.0,6.39,24.9,0,0,2
3877,7c7e64c,2019-09-10,5100.0,6.39,28.2,0,0,3
3878,7c8493e,2019-10-31,4200.0,6.39,21.8,1,1,3
3879,7c8b3e5,2019-10-16,69000.0,1.89,13.5,0,0,7
3880,7c8c439,2019-10-07,7600.0,6.39,15.2,0,0,3
3881,7c8d6bf,2019-10-30,55200.0,2.49,7.5,0,0,6
3882,7c9d653,2019-10-28,1500.0,6.39,19.3,0,0,1
3883,7cadd80,2019-09-26,26600.0,3.59,13.4,0,1,5
3884,7cae890,2019-10-31,2400.0,6.39,11.5,0,0,2
3885,7cb1250,2019-10-21,25900.0,2.89,23.5,0,0,5
3886,7cb7e65,2019-09-10,69000.0,1.89,9.4,0,0,7
3887,7cc6773,2019-10-21,10700.0,6.39,17.3,1,0,4
3888,7cceace,2019-09-03,7600.0,4.99,28.1,0,0,3
3889,7ccff15,2019-10-16,6400.0,5.69,20.6,1,1,3
3890,7cd7a99,2019-10-24,1400.0,5.69,2.6,0,0,1
3891,7cd7df9,2019-10-08,69000.0,1.89,18.2,0,0,7
3892,7ce36ec,2019-10-07,20400.0,4.29,13.6,0,0,5
3893,7ceff29,2019-10-16,4800.0,6.39,12.7,0,1,3
3894,7cefff8,2019-10-25,20700.0,3.59,10.5,0,0,5
3895,7d00289,2019-09-26,12400.0,4.99,19.2,0,0,4
3896,7d05edc,2019-09-02,24800.0,2.89,21.3,0,0,5
3897,7d13c9a,2019-10-28,1600.0,6.39,23.0,0,0,1
3898,7d196ae,2019-10-07,13800.0,6.39,16.5,0,0,4
3899,7d218ad,2019-10-17,11600.0,6.39,21.2,0,0,4
3900,7d2811a,2019-10-28,12900.0,4.99,21.3,0,0,4
3901,7d36585,2019-10-04,3900.0,6.39,20.2,0,0,2
3902,7d3cc90,2019-10-07,36200.0,2.19,22.9,0,0,6
3903,7d3decf,2019-10-16,19400.0,4.99,20.8,0,0,5
3904,7d40b5d,2019-10-25,48200.0,3.59,23.9,0,0,6
3905,7d46a09,2019-10-08,17300.0,4.29,17.2,1,1,5
3906,7d47cb4,2019-10-02,4800.0,6.39,15.2,0,1,3
3907,7d49168,2019-10-28,5500.0,6.39,16.3,0,0,3
3908,7d54520,2019-10-23,900.0,6.39,19.4,0,0,1
3909,7d56cc2,2019-09-03,14300.0,4.29,22.6,0,0,4
3910,7d5f11b,2019-10-17,69000.0,1.89,10.5,1,1,7
3911,7d66077,2019-09-13,21600.0,3.59,19.5,0,0,5
3912,7d6b351,2019-10-02,6100.0,6.39,14.1,0,1,3
3913,7d6c2a1,2019-09-26,1400.0,6.39,16.3,0,0,1
3914,7d7165e,2019-10-23,10700.0,6.39,9.9,0,0,4
3915,7d72d26,2019-09-20,27600.0,2.89,15.8,1,0,5
3916,7d786fd,2019-10-28,8400.0,6.39,32.1,1,1,4
3917,7d8038c,2019-10-25,10900.0,6.39,13.3,0,0,4
3918,7d874aa,2019-09-16,10400.0,4.99,22.0,0,0,4
3919,7d8767a,2019-10-31,3000.0,6.39,16.3,0,0,2
3920,7d9451b,2019-10-15,33600.0,2.89,17.0,0,0,6
3921,7d98f94,2019-10-21,27600.0,3.59,8.9,0,0,5
3922,7da2cef,2019-10-28,40400.0,3.59,23.7,0,0,6
3923,7da43b2,2019-09-30,34500.0,2.89,23.2,0,0,6
3924,7da639e,2019-10-09,22100.0,4.29,14.1,0,1,5
3925,7db84b0,2019-10-16,14000.0,6.39,10.9,1,1,4
3926,7dbaecd,2019-10-28,38600.0,3.59,25.6,1,0,6
3927,7dc290d,2019-10-21,15200.0,4.99,17.4,0,0,4
3928,7dcaec6,2019-09-25,1900.0,6.39,19.5,0,0,1
3929,7dd6e4f,2019-09-17,31700.0,1.89,12.5,0,0,5
3930,7de0bfd,2019-10-16,2100.0,6.39,22.1,0,1,2
3931,7dfcc1c,2019-09-10,6700.0,4.99,23.6,0,0,3
3932,7e07dc8,2019-10-07,6900.0,2.89,5.8,0,0,3
3933,7e09f12,2019-10-16,3200.0,5.69,18.1,0,0,2
3934,7e0d206,2019-10-10,42500.0,2.89,19.0,1,1,6
3935,7e10201,2019-10-16,17900.0,3.59,18.9,0,0,5
3936,7e292c0,2019-10-31,27800.0,2.89,18.5,0,0,5
3937,7e3493e,2019-09-10,16500.0,4.99,21.7,1,1,5
3938,7e3a7bf,2019-09-19,13800.0,4.99,19.1,0,0,4
3939,7e3af64,2019-09-16,3400.0,4.99,12.9,0,0,2
3940,7e3b019,2019-10-07,3200.0,6.39,16.1,0,0,2
3941,7e41d5a,2019-09-20,1500.0,6.39,13.5,0,0,1
3942,7e4c544,2019-10-01,52600.0,1.89,15.4,1,1,6
3943,7e52fd3,2019-09-25,30500.0,2.89,14.0,0,0,5
3944,7e53eae,2019-10-31,21300.0,4.29,19.3,0,0,5
3945,7e557ec,2019-10-30,35000.0,2.89,21.0,0,0,6
3946,7e636f1,2019-10-07,21400.0,3.59,36.3,0,0,5
3947,7e7680f,2019-10-07,69000.0,1.89,17.2,1,0,7
3948,7e7bd82,2019-10-21,2100.0,5.69,10.8,0,0,2
3949,7e8e944,2019-10-28,12100.0,4.99,23.8,0,0,4
3950,7e940a0,2019-10-01,55200.0,2.49,2.6,0,0,6
3951,7e95d52,2019-10-16,13500.0,6.39,16.4,1,0,4
3952,7e96b5a,2019-10-23,2500.0,6.39,22.6,0,0,2
3953,7e9d771,2019-10-25,12200.0,4.29,25.2,0,0,4
3954,7ea5e85,2019-10-30,1600.0,6.39,17.3,0,1,1
3955,7ea8d31,2019-09-18,17600.0,3.59,21.8,0,0,5
3956,7eab584,2019-10-30,5000.0,6.39,14.1,0,0,3
3957,7ebb304,2019-09-26,69000.0,1.89,15.2,0,0,7
