,client_id,mes,tpv,margem_tpv,data_de_desembolso
37473,727cb1c,2019-08-31,20980.61,316.87,2019-09-19
37472,727cb1c,2019-07-31,20743.48,307.2,2019-09-19
37471,727cb1c,2019-06-30,20328.27,308.69,2019-09-19
37470,727cb1c,2019-05-31,18693.22,276.66,2019-09-19
37469,727cb1c,2019-04-30,18832.79,277.18,2019-09-19
37468,727cb1c,2019-03-31,22052.26,331.19,2019-09-19
37466,727cb1c,2019-01-31,27028.21,434.42,2019-09-19
37465,727cb1c,2018-12-31,29168.58,458.12,2019-09-19
37464,727cb1c,2018-11-30,14379.82,261.21,2019-09-19
37467,727cb1c,2019-02-28,18946.6,274.8,2019-09-19
37481,727d5a5,2019-04-30,4032.24,70.64,2019-09-10
37485,727d5a5,2019-08-31,2440.13,27.11,2019-09-10
37484,727d5a5,2019-07-31,2988.44,39.86,2019-09-10
37483,727d5a5,2019-06-30,2632.4,38.22,2019-09-10
37482,727d5a5,2019-05-31,2825.93,44.94,2019-09-10
37480,727d5a5,2019-03-31,3414.01,55.92,2019-09-10
37474,727d5a5,2018-09-30,4296.06,65.23,2019-09-10
37478,727d5a5,2019-01-31,4290.28,70.48,2019-09-10
37477,727d5a5,2018-12-31,5189.61,80.42,2019-09-10
37476,727d5a5,2018-11-30,4376.32,73.89,2019-09-10
37475,727d5a5,2018-10-31,3978.9,70.16,2019-09-10
37479,727d5a5,2019-02-28,3803.87,57.53,2019-09-10
37492,7281fc5,2019-09-30,28940.42,294.09,2019-10-25
37491,7281fc5,2019-08-31,29324.05,302.31,2019-10-25
37490,7281fc5,2019-07-31,26162.66,265.43,2019-10-25
37489,7281fc5,2019-06-30,28514.47,286.37,2019-10-25
37488,7281fc5,2019-05-31,26437.95,281.17,2019-10-25
37487,7281fc5,2019-04-30,20549.63,193.04,2019-10-25
37486,7281fc5,2019-03-31,9233.96,92.29,2019-10-25
37504,7286dbe,2019-09-30,32080.8,573.22,2019-10-01
37503,7286dbe,2019-08-31,33827.52,653.85,2019-10-01
37502,7286dbe,2019-07-31,34732.68,661.13,2019-10-01
37501,7286dbe,2019-06-30,24475.54,475.74,2019-10-01
37499,7286dbe,2019-04-30,19861.12,332.46,2019-10-01
37500,7286dbe,2019-05-31,30271.3,590.28,2019-10-01
37497,7286dbe,2019-02-28,16978.66,303.05,2019-10-01
37496,7286dbe,2019-01-31,16785.34,299.56,2019-10-01
37495,7286dbe,2018-12-31,15659.67,260.11,2019-10-01
37494,7286dbe,2018-11-30,30076.89,545.83,2019-10-01
37493,7286dbe,2018-10-31,23599.02,421.19,2019-10-01
37498,7286dbe,2019-03-31,23912.34,455.19,2019-10-01
37513,729ab47,2019-09-30,13039.56,125.98,2019-10-07
37512,729ab47,2019-08-31,29382.5,294.49,2019-10-07
37511,729ab47,2019-07-31,30060.21,298.15,2019-10-07
37510,729ab47,2019-06-30,22443.33,240.52,2019-10-07
37509,729ab47,2019-05-31,17616.45,228.31,2019-10-07
37507,729ab47,2019-03-31,9086.28,162.16,2019-10-07
37506,729ab47,2019-02-28,11196.89,196.24,2019-10-07
37505,729ab47,2019-01-31,149.64,2.42,2019-10-07
37508,729ab47,2019-04-30,5606.28,111.46,2019-10-07
37521,72a071a,2019-04-30,1836.57,24.66,2019-09-25
37525,72a071a,2019-08-31,3346.89,56.11,2019-09-25
37524,72a071a,2019-07-31,3069.36,33.33,2019-09-25
37523,72a071a,2019-06-30,7428.93,91.49,2019-09-25
37522,72a071a,2019-05-31,1674.75,20.59,2019-09-25
37520,72a071a,2019-03-31,3774.06,46.22,2019-09-25
37519,72a071a,2019-02-28,3114.6,34.05,2019-09-25
37518,72a071a,2019-01-31,2824.02,35.13,2019-09-25
37517,72a071a,2018-12-31,2343.78,30.87,2019-09-25
37516,72a071a,2018-11-30,7059.88,91.21,2019-09-25
37515,72a071a,2018-10-31,2330.73,38.17,2019-09-25
37514,72a071a,2018-09-30,1134.48,13.37,2019-09-25
37535,72a56cd,2019-09-30,5688.77,42.9,2019-10-11
37534,72a56cd,2019-08-31,4791.64,38.05,2019-10-11
37533,72a56cd,2019-07-31,3509.6,31.28,2019-10-11
37532,72a56cd,2019-06-30,2813.95,20.34,2019-10-11
37531,72a56cd,2019-05-31,1294.47,8.64,2019-10-11
37530,72a56cd,2019-04-30,4860.15,32.25,2019-10-11
37529,72a56cd,2019-03-31,7348.6,48.8,2019-10-11
37528,72a56cd,2019-02-28,3837.45,24.89,2019-10-11
37527,72a56cd,2019-01-31,6778.0,43.17,2019-10-11
37526,72a56cd,2018-12-31,4012.97,25.29,2019-10-11
37546,72a8ea6,2019-09-30,4919.85,35.27,2019-10-31
37545,72a8ea6,2019-08-31,12719.4,141.3,2019-10-31
37544,72a8ea6,2019-07-31,5600.62,57.15,2019-10-31
37543,72a8ea6,2019-06-30,7683.84,86.88,2019-10-31
37542,72a8ea6,2019-05-31,7570.3,111.1,2019-10-31
37539,72a8ea6,2019-02-28,3572.22,59.5,2019-10-31
37540,72a8ea6,2019-03-31,5003.28,89.97,2019-10-31
37538,72a8ea6,2019-01-31,7329.75,121.64,2019-10-31
37537,72a8ea6,2018-12-31,4082.91,51.63,2019-10-31
37536,72a8ea6,2018-11-30,5950.8,68.91,2019-10-31
37541,72a8ea6,2019-04-30,9055.96,125.2,2019-10-31
37547,72a985c,2019-04-30,97.46,1.15,2019-10-31
37548,72a985c,2019-05-31,24355.57,306.3,2019-10-31
37549,72a985c,2019-06-30,5891.03,9.97,2019-10-31
37550,72a985c,2019-07-31,13342.17,211.91,2019-10-31
37551,72a985c,2019-08-31,8934.9,99.33,2019-10-31
37552,72a985c,2019-09-30,16157.63,210.98,2019-10-31
37560,72aa52a,2019-04-30,40078.29,453.26,2019-09-25
37563,72aa52a,2019-07-31,41473.77,464.46,2019-09-25
37562,72aa52a,2019-06-30,34456.35,385.01,2019-09-25
37564,72aa52a,2019-08-31,55135.38,666.93,2019-09-25
37559,72aa52a,2019-03-31,50994.44,628.16,2019-09-25
37561,72aa52a,2019-05-31,51923.34,612.49,2019-09-25
37557,72aa52a,2019-01-31,13864.32,235.28,2019-09-25
37556,72aa52a,2018-12-31,20035.23,327.41,2019-09-25
37555,72aa52a,2018-11-30,44035.05,725.7,2019-09-25
37554,72aa52a,2018-10-31,33151.35,520.66,2019-09-25
37553,72aa52a,2018-09-30,49816.2,748.37,2019-09-25
37558,72aa52a,2019-02-28,46892.13,557.37,2019-09-25
37575,72ac5a5,2019-08-31,6581.03,60.48,2019-10-07
37574,72ac5a5,2019-07-31,11206.9,94.2,2019-10-07
37573,72ac5a5,2019-06-30,5263.5,67.53,2019-10-07
37572,72ac5a5,2019-05-31,2331.6,27.69,2019-10-07
37571,72ac5a5,2019-04-30,3535.38,46.43,2019-10-07
37576,72ac5a5,2019-09-30,909.63,8.23,2019-10-07
37569,72ac5a5,2019-02-28,3286.22,37.4,2019-10-07
37568,72ac5a5,2019-01-31,5533.2,66.63,2019-10-07
37567,72ac5a5,2018-12-31,8314.29,72.44,2019-10-07
37566,72ac5a5,2018-11-30,9780.54,90.98,2019-10-07
37565,72ac5a5,2018-10-31,5916.0,68.8,2019-10-07
37570,72ac5a5,2019-03-31,4119.33,40.57,2019-10-07
37588,72b6fb5,2019-09-30,42231.17,274.43,2019-10-07
37587,72b6fb5,2019-08-31,47449.35,309.78,2019-10-07
37586,72b6fb5,2019-07-31,44331.77,294.05,2019-10-07
37585,72b6fb5,2019-06-30,41500.97,283.0,2019-10-07
37584,72b6fb5,2019-05-31,48117.13,310.57,2019-10-07
37583,72b6fb5,2019-04-30,51283.25,349.84,2019-10-07
37582,72b6fb5,2019-03-31,35760.79,262.48,2019-10-07
37580,72b6fb5,2019-01-31,17033.8,142.7,2019-10-07
37579,72b6fb5,2018-12-31,59739.7,570.2,2019-10-07
37578,72b6fb5,2018-11-30,27062.1,276.57,2019-10-07
37577,72b6fb5,2018-10-31,1358.06,13.15,2019-10-07
37581,72b6fb5,2019-02-28,11861.82,116.15,2019-10-07
37596,72bc4b8,2019-05-31,18448.35,202.85,2019-10-21
37599,72bc4b8,2019-08-31,19940.4,220.38,2019-10-21
37598,72bc4b8,2019-07-31,19064.31,208.64,2019-10-21
37597,72bc4b8,2019-06-30,17726.25,200.69,2019-10-21
37595,72bc4b8,2019-04-30,18364.05,207.39,2019-10-21
37600,72bc4b8,2019-09-30,20330.07,227.45,2019-10-21
37593,72bc4b8,2019-02-28,19739.43,218.81,2019-10-21
37589,72bc4b8,2018-10-31,19182.46,209.07,2019-10-21
37590,72bc4b8,2018-11-30,23081.1,269.39,2019-10-21
37594,72bc4b8,2019-03-31,20651.54,225.06,2019-10-21
37592,72bc4b8,2019-01-31,14288.01,160.14,2019-10-21
37591,72bc4b8,2018-12-31,25915.39,284.23,2019-10-21
37612,72c2a00,2019-09-30,12798.4,140.51,2019-10-31
37611,72c2a00,2019-08-31,9530.94,83.41,2019-10-31
37610,72c2a00,2019-07-31,7547.68,84.42,2019-10-31
37609,72c2a00,2019-06-30,10605.04,162.3,2019-10-31
37607,72c2a00,2019-04-30,12193.05,257.58,2019-10-31
37608,72c2a00,2019-05-31,15929.7,304.99,2019-10-31
37605,72c2a00,2019-02-28,10712.31,243.56,2019-10-31
37604,72c2a00,2019-01-31,11231.7,260.08,2019-10-31
37603,72c2a00,2018-12-31,9527.37,220.65,2019-10-31
37602,72c2a00,2018-11-30,8991.45,212.33,2019-10-31
37601,72c2a00,2018-10-31,9205.04,212.27,2019-10-31
37606,72c2a00,2019-03-31,12584.55,266.99,2019-10-31
37624,72c3c43,2019-09-30,13800.98,301.21,2019-10-28
37623,72c3c43,2019-08-31,14685.02,314.25,2019-10-28
37622,72c3c43,2019-07-31,15237.75,326.12,2019-10-28
37621,72c3c43,2019-06-30,14969.22,333.65,2019-10-28
37620,72c3c43,2019-05-31,11976.12,265.6,2019-10-28
37619,72c3c43,2019-04-30,10364.35,229.49,2019-10-28
37618,72c3c43,2019-03-31,13385.73,304.29,2019-10-28
37616,72c3c43,2019-01-31,10846.1,237.44,2019-10-28
37615,72c3c43,2018-12-31,13882.34,298.34,2019-10-28
37614,72c3c43,2018-11-30,11011.07,236.88,2019-10-28
37613,72c3c43,2018-10-31,11737.47,252.36,2019-10-28
37617,72c3c43,2019-02-28,10640.88,240.36,2019-10-28
37636,72c7000,2019-09-30,15268.24,43.14,2019-10-07
37635,72c7000,2019-08-31,22833.67,67.02,2019-10-07
37634,72c7000,2019-07-31,16491.73,20.8,2019-10-07
37633,72c7000,2019-06-30,19193.24,86.62,2019-10-07
37632,72c7000,2019-05-31,10125.41,23.69,2019-10-07
37631,72c7000,2019-04-30,14338.63,34.02,2019-10-07
37630,72c7000,2019-03-31,17972.84,93.44,2019-10-07
37628,72c7000,2019-01-31,19621.37,240.74,2019-10-07
37627,72c7000,2018-12-31,32209.65,410.05,2019-10-07
37626,72c7000,2018-11-30,15058.96,199.98,2019-10-07
37625,72c7000,2018-10-31,16235.14,214.01,2019-10-07
37629,72c7000,2019-02-28,11068.46,74.27,2019-10-07
37643,72cd46b,2019-04-30,10807.66,167.16,2019-10-24
37648,72cd46b,2019-09-30,12911.41,197.97,2019-10-24
37646,72cd46b,2019-07-31,14357.78,215.18,2019-10-24
37644,72cd46b,2019-05-31,14631.75,226.1,2019-10-24
37642,72cd46b,2019-03-31,12846.16,199.65,2019-10-24
37647,72cd46b,2019-08-31,10462.1,159.29,2019-10-24
37640,72cd46b,2019-01-31,11213.6,168.76,2019-10-24
37641,72cd46b,2019-02-28,13493.61,199.31,2019-10-24
37637,72cd46b,2018-10-31,12748.72,199.62,2019-10-24
37645,72cd46b,2019-06-30,15495.66,259.13,2019-10-24
37639,72cd46b,2018-12-31,33387.29,499.66,2019-10-24
37638,72cd46b,2018-11-30,16433.26,253.56,2019-10-24
37660,72df649,2019-08-31,3401.0,33.1,2019-09-13
37659,72df649,2019-07-31,5719.08,58.73,2019-09-13
37658,72df649,2019-06-30,47217.88,488.8,2019-09-13
37657,72df649,2019-05-31,22564.02,239.42,2019-09-13
37655,72df649,2019-03-31,16340.95,170.91,2019-09-13
37656,72df649,2019-04-30,17781.36,187.87,2019-09-13
37653,72df649,2019-01-31,21765.75,239.76,2019-09-13
37652,72df649,2018-12-31,34046.06,364.81,2019-09-13
37651,72df649,2018-11-30,16429.91,171.09,2019-09-13
37650,72df649,2018-10-31,9567.78,107.58,2019-09-13
37649,72df649,2018-09-30,287.1,2.93,2019-09-13
37654,72df649,2019-02-28,34907.92,377.63,2019-09-13
37669,72f3b28,2019-05-31,56441.95,575.88,2019-09-25
37672,72f3b28,2019-08-31,61456.67,453.67,2019-09-25
37671,72f3b28,2019-07-31,56100.64,413.89,2019-09-25
37670,72f3b28,2019-06-30,61657.37,571.27,2019-09-25
37668,72f3b28,2019-04-30,46258.0,503.31,2019-09-25
37667,72f3b28,2019-03-31,47364.42,518.49,2019-09-25
37665,72f3b28,2019-01-31,38663.24,416.99,2019-09-25
37664,72f3b28,2018-12-31,49863.07,546.18,2019-09-25
37663,72f3b28,2018-11-30,54022.73,597.21,2019-09-25
37662,72f3b28,2018-10-31,53311.12,620.97,2019-09-25
37661,72f3b28,2018-09-30,50577.88,546.67,2019-09-25
37666,72f3b28,2019-02-28,51101.56,564.31,2019-09-25
37677,7306f59,2019-05-31,66977.75,492.81,2019-10-02
37681,7306f59,2019-09-30,72862.4,535.78,2019-10-02
37680,7306f59,2019-08-31,80763.86,595.14,2019-10-02
37679,7306f59,2019-07-31,72252.02,533.64,2019-10-02
37678,7306f59,2019-06-30,44733.43,328.11,2019-10-02
37675,7306f59,2019-03-31,75995.94,490.58,2019-10-02
37674,7306f59,2019-02-28,55973.92,370.43,2019-10-02
37673,7306f59,2019-01-31,11257.43,72.4,2019-10-02
37676,7306f59,2019-04-30,80289.7,497.37,2019-10-02
37690,730ff8d,2019-05-31,30916.05,264.91,2019-09-18
37691,730ff8d,2019-06-30,15958.41,131.77,2019-09-18
37689,730ff8d,2019-04-30,14319.45,120.87,2019-09-18
37693,730ff8d,2019-08-31,11740.88,95.02,2019-09-18
37692,730ff8d,2019-07-31,8578.77,68.67,2019-09-18
37688,730ff8d,2019-03-31,13869.02,117.68,2019-09-18
37684,730ff8d,2018-11-30,42212.66,374.56,2019-09-18
37686,730ff8d,2019-01-31,36385.78,309.13,2019-09-18
37685,730ff8d,2018-12-31,44265.64,397.73,2019-09-18
37683,730ff8d,2018-10-31,60243.52,535.23,2019-09-18
37682,730ff8d,2018-09-30,43528.02,384.64,2019-09-18
37687,730ff8d,2019-02-28,20214.91,168.6,2019-09-18
37694,7317d8f,2019-02-28,4524.34,64.44,2019-10-21
37695,7317d8f,2019-03-31,9742.68,136.26,2019-10-21
37696,7317d8f,2019-04-30,9586.94,126.59,2019-10-21
37697,7317d8f,2019-05-31,8114.83,121.67,2019-10-21
37698,7317d8f,2019-06-30,8307.2,123.95,2019-10-21
37699,7317d8f,2019-07-31,11167.32,172.56,2019-10-21
37700,7317d8f,2019-08-31,9278.98,137.09,2019-10-21
37701,7317d8f,2019-09-30,10499.15,153.44,2019-10-21
37708,732f45f,2019-09-30,3533.33,50.55,2019-10-23
37707,732f45f,2019-08-31,3069.53,44.5,2019-10-23
37706,732f45f,2019-07-31,3261.41,48.97,2019-10-23
37705,732f45f,2019-06-30,2354.18,33.59,2019-10-23
37703,732f45f,2019-04-30,1936.1,27.99,2019-10-23
37702,732f45f,2019-03-31,478.76,6.68,2019-10-23
37704,732f45f,2019-05-31,2178.31,31.2,2019-10-23
37718,7337527,2019-08-31,6064.77,100.3,2019-09-25
37717,7337527,2019-07-31,5593.66,83.38,2019-09-25
37716,7337527,2019-06-30,5846.88,92.02,2019-09-25
37715,7337527,2019-05-31,6546.79,103.93,2019-09-25
37714,7337527,2019-04-30,7087.8,110.95,2019-09-25
37712,7337527,2019-02-28,5098.64,79.86,2019-09-25
37711,7337527,2019-01-31,6061.07,100.13,2019-09-25
37710,7337527,2018-12-31,7866.84,118.71,2019-09-25
37709,7337527,2018-11-30,1550.38,27.01,2019-09-25
37713,7337527,2019-03-31,6548.36,102.38,2019-09-25
37726,7343ce6,2019-06-30,9871.37,52.89,2019-10-23
37729,7343ce6,2019-09-30,11016.29,69.1,2019-10-23
37728,7343ce6,2019-08-31,11335.06,63.8,2019-10-23
37724,7343ce6,2019-04-30,11239.53,70.59,2019-10-23
37727,7343ce6,2019-07-31,10246.16,54.17,2019-10-23
37722,7343ce6,2019-02-28,10513.95,62.32,2019-10-23
37723,7343ce6,2019-03-31,7130.43,39.12,2019-10-23
37719,7343ce6,2018-11-30,5385.47,42.85,2019-10-23
37720,7343ce6,2018-12-31,8358.61,45.57,2019-10-23
37725,7343ce6,2019-05-31,11066.84,61.26,2019-10-23
37721,7343ce6,2019-01-31,9731.56,62.58,2019-10-23
37741,7348787,2019-09-30,6868.82,12.03,2019-10-16
37740,7348787,2019-08-31,25072.96,49.04,2019-10-16
37739,7348787,2019-07-31,17289.68,35.23,2019-10-16
37737,7348787,2019-05-31,16833.28,35.86,2019-10-16
37736,7348787,2019-04-30,8697.83,14.95,2019-10-16
37738,7348787,2019-06-30,47375.95,79.34,2019-10-16
37734,7348787,2019-02-28,20186.74,72.22,2019-10-16
37733,7348787,2019-01-31,20187.35,91.75,2019-10-16
37732,7348787,2018-12-31,87954.05,467.62,2019-10-16
37731,7348787,2018-11-30,46813.57,247.37,2019-10-16
37730,7348787,2018-10-31,20887.48,85.2,2019-10-16
37735,7348787,2019-03-31,24655.89,42.61,2019-10-16
37749,734eced,2019-04-30,23489.28,62.51,2019-09-30
37753,734eced,2019-08-31,28932.89,60.67,2019-09-30
37752,734eced,2019-07-31,36591.67,92.77,2019-09-30
37751,734eced,2019-06-30,36655.4,70.8,2019-09-30
37750,734eced,2019-05-31,33575.7,63.4,2019-09-30
37748,734eced,2019-03-31,20113.42,39.48,2019-09-30
37746,734eced,2019-01-31,15850.04,287.04,2019-09-30
37745,734eced,2018-12-31,70297.38,1270.92,2019-09-30
37744,734eced,2018-11-30,25945.27,472.97,2019-09-30
37743,734eced,2018-10-31,25008.99,445.05,2019-09-30
37742,734eced,2018-09-30,19598.79,333.02,2019-09-30
37747,734eced,2019-02-28,18309.64,161.41,2019-09-30
37754,735119c,2019-03-31,1944.45,27.23,2019-10-16
37755,735119c,2019-04-30,3471.3,47.57,2019-10-16
37756,735119c,2019-05-31,2183.7,33.94,2019-10-16
37757,735119c,2019-06-30,2775.3,37.85,2019-10-16
37758,735119c,2019-07-31,3314.7,47.79,2019-10-16
37759,735119c,2019-08-31,1287.6,22.13,2019-10-16
37760,735119c,2019-09-30,722.1,12.83,2019-10-16
37768,735349f,2019-07-31,9450.38,70.63,2019-10-28
37770,735349f,2019-09-30,10548.75,93.29,2019-10-28
37769,735349f,2019-08-31,9182.85,66.07,2019-10-28
37767,735349f,2019-06-30,8030.1,57.33,2019-10-28
37766,735349f,2019-05-31,8305.02,59.68,2019-10-28
37764,735349f,2019-03-31,10659.68,81.99,2019-10-28
37765,735349f,2019-04-30,6512.38,54.42,2019-10-28
37763,735349f,2019-02-28,12697.65,101.88,2019-10-28
37762,735349f,2019-01-31,10767.12,92.14,2019-10-28
37761,735349f,2018-12-31,4028.97,24.19,2019-10-28
37782,735644e,2019-09-30,11745.33,140.12,2019-10-25
37781,735644e,2019-08-31,14409.56,184.63,2019-10-25
37780,735644e,2019-07-31,13776.68,163.84,2019-10-25
37779,735644e,2019-06-30,14837.76,202.59,2019-10-25
37778,735644e,2019-05-31,10959.01,136.94,2019-10-25
37777,735644e,2019-04-30,13039.79,163.87,2019-10-25
37775,735644e,2019-02-28,15526.11,199.33,2019-10-25
37774,735644e,2019-01-31,17994.86,221.68,2019-10-25
37773,735644e,2018-12-31,14219.54,174.37,2019-10-25
37772,735644e,2018-11-30,14270.05,183.74,2019-10-25
37771,735644e,2018-10-31,11342.36,149.54,2019-10-25
37776,735644e,2019-03-31,10984.27,134.72,2019-10-25
37790,736a52b,2019-05-31,36860.48,667.21,2019-10-09
37793,736a52b,2019-08-31,34817.56,639.04,2019-10-09
37792,736a52b,2019-07-31,35751.67,653.67,2019-10-09
37794,736a52b,2019-09-30,34386.9,622.07,2019-10-09
37791,736a52b,2019-06-30,39554.85,714.24,2019-10-09
37789,736a52b,2019-04-30,35221.25,611.66,2019-10-09
37785,736a52b,2018-12-31,35340.84,630.62,2019-10-09
37787,736a52b,2019-02-28,29227.22,511.55,2019-10-09
37786,736a52b,2019-01-31,32643.34,575.65,2019-10-09
37784,736a52b,2018-11-30,31696.84,580.89,2019-10-09
37783,736a52b,2018-10-31,34151.06,620.72,2019-10-09
37788,736a52b,2019-03-31,36369.05,643.58,2019-10-09
37803,736c570,2019-09-30,38099.16,135.21,2019-10-18
37795,736c570,2019-01-31,26921.19,73.2,2019-10-18
37796,736c570,2019-02-28,47602.0,86.19,2019-10-18
37797,736c570,2019-03-31,68444.76,113.73,2019-10-18
37798,736c570,2019-04-30,53697.95,73.86,2019-10-18
37799,736c570,2019-05-31,64245.25,231.46,2019-10-18
37800,736c570,2019-06-30,62473.31,228.87,2019-10-18
37801,736c570,2019-07-31,50352.81,174.95,2019-10-18
37802,736c570,2019-08-31,47419.58,177.95,2019-10-18
37812,736ed62,2019-06-30,8578.12,61.14,2019-10-21
37815,736ed62,2019-09-30,16995.8,117.32,2019-10-21
37811,736ed62,2019-05-31,9035.56,78.45,2019-10-21
37814,736ed62,2019-08-31,13707.63,98.91,2019-10-21
37810,736ed62,2019-04-30,9707.23,82.53,2019-10-21
37813,736ed62,2019-07-31,12281.79,84.57,2019-10-21
37808,736ed62,2019-02-28,9000.52,75.5,2019-10-21
37807,736ed62,2019-01-31,3670.81,32.09,2019-10-21
37806,736ed62,2018-12-31,39925.0,411.55,2019-10-21
37809,736ed62,2019-03-31,7483.03,63.01,2019-10-21
37805,736ed62,2018-11-30,9404.39,169.1,2019-10-21
37804,736ed62,2018-10-31,8079.86,132.32,2019-10-21
37827,7374851,2019-09-30,1931.4,33.72,2019-10-28
37826,7374851,2019-08-31,2435.99,42.18,2019-10-28
37825,7374851,2019-07-31,1931.38,36.44,2019-10-28
37824,7374851,2019-06-30,2910.06,52.03,2019-10-28
37823,7374851,2019-05-31,2084.52,35.45,2019-10-28
37822,7374851,2019-04-30,1940.96,37.89,2019-10-28
37821,7374851,2019-03-31,2639.58,49.39,2019-10-28
37820,7374851,2019-02-28,2028.84,36.87,2019-10-28
37819,7374851,2019-01-31,1862.02,33.18,2019-10-28
37818,7374851,2018-12-31,4422.8,75.76,2019-10-28
37817,7374851,2018-11-30,2705.26,51.52,2019-10-28
37816,7374851,2018-10-31,2036.5,35.5,2019-10-28
37839,737ada0,2019-09-30,9046.49,97.97,2019-10-07
37838,737ada0,2019-08-31,10550.86,108.06,2019-10-07
37837,737ada0,2019-07-31,10400.17,117.45,2019-10-07
37836,737ada0,2019-06-30,8451.4,96.36,2019-10-07
37835,737ada0,2019-05-31,10780.62,123.98,2019-10-07
37834,737ada0,2019-04-30,10009.42,114.33,2019-10-07
37830,737ada0,2018-12-31,10865.22,120.66,2019-10-07
37832,737ada0,2019-02-28,8470.54,92.24,2019-10-07
37831,737ada0,2019-01-31,10205.14,117.03,2019-10-07
37829,737ada0,2018-11-30,8759.28,101.63,2019-10-07
37828,737ada0,2018-10-31,8834.82,103.47,2019-10-07
37833,737ada0,2019-03-31,9896.72,111.46,2019-10-07
37848,737afb0,2019-08-31,22851.59,289.26,2019-09-16
37847,737afb0,2019-07-31,15889.31,205.15,2019-09-16
37846,737afb0,2019-06-30,21209.92,273.55,2019-09-16
37845,737afb0,2019-05-31,18121.0,241.92,2019-09-16
37843,737afb0,2019-03-31,18211.21,240.67,2019-09-16
37842,737afb0,2019-02-28,19569.34,268.32,2019-09-16
37841,737afb0,2019-01-31,22667.98,307.14,2019-09-16
37840,737afb0,2018-12-31,11136.03,144.48,2019-09-16
37844,737afb0,2019-04-30,18732.22,245.89,2019-09-16
37855,738892e,2019-08-31,23503.09,94.87,2019-10-07
37856,738892e,2019-09-30,21636.91,91.64,2019-10-07
37853,738892e,2019-06-30,22927.68,108.89,2019-10-07
37854,738892e,2019-07-31,27592.28,131.73,2019-10-07
37851,738892e,2019-04-30,24629.13,110.41,2019-10-07
37850,738892e,2019-03-31,20455.16,95.39,2019-10-07
37849,738892e,2019-02-28,1.74,0.0,2019-10-07
37852,738892e,2019-05-31,25219.0,114.04,2019-10-07
37868,738d72a,2019-09-30,110338.85,1173.53,2019-10-11
37867,738d72a,2019-08-31,102971.37,1025.63,2019-10-11
37866,738d72a,2019-07-31,126496.89,1264.63,2019-10-11
37864,738d72a,2019-05-31,132802.91,1323.43,2019-10-11
37863,738d72a,2019-04-30,126002.76,1296.08,2019-10-11
37865,738d72a,2019-06-30,121439.26,1181.28,2019-10-11
37861,738d72a,2019-02-28,110552.83,1090.28,2019-10-11
37860,738d72a,2019-01-31,110625.41,1109.19,2019-10-11
37859,738d72a,2018-12-31,99745.76,1046.85,2019-10-11
37858,738d72a,2018-11-30,114385.25,1207.4,2019-10-11
37857,738d72a,2018-10-31,158226.4,1770.98,2019-10-11
37862,738d72a,2019-03-31,106096.01,1058.59,2019-10-11
37869,7396f41,2019-04-30,15098.42,155.86,2019-10-31
37870,7396f41,2019-05-31,21256.28,220.31,2019-10-31
37871,7396f41,2019-06-30,23150.7,242.59,2019-10-31
37872,7396f41,2019-07-31,25928.18,261.04,2019-10-31
37873,7396f41,2019-08-31,25848.91,152.51,2019-10-31
37874,7396f41,2019-09-30,26163.94,135.82,2019-10-31
37881,73994f1,2019-09-30,31413.96,364.02,2019-10-16
37880,73994f1,2019-08-31,29938.44,355.57,2019-10-16
37879,73994f1,2019-07-31,27667.0,311.36,2019-10-16
37876,73994f1,2019-04-30,26956.57,404.76,2019-10-16
37877,73994f1,2019-05-31,23610.06,361.31,2019-10-16
37875,73994f1,2019-03-31,18625.4,293.26,2019-10-16
37878,73994f1,2019-06-30,29343.36,397.22,2019-10-16
37893,73995a1,2019-09-30,15422.49,181.8,2019-10-09
37892,73995a1,2019-08-31,24801.35,288.1,2019-10-09
37891,73995a1,2019-07-31,35306.25,418.24,2019-10-09
37890,73995a1,2019-06-30,41300.86,508.14,2019-10-09
37888,73995a1,2019-04-30,43014.1,528.51,2019-10-09
37889,73995a1,2019-05-31,37132.12,461.78,2019-10-09
37886,73995a1,2019-02-28,37195.11,467.42,2019-10-09
37885,73995a1,2019-01-31,29423.84,357.17,2019-10-09
37884,73995a1,2018-12-31,35241.61,436.37,2019-10-09
37883,73995a1,2018-11-30,38353.43,511.44,2019-10-09
37882,73995a1,2018-10-31,35580.56,452.71,2019-10-09
37887,73995a1,2019-03-31,39799.46,494.59,2019-10-09
