,client_id,data_de_desembolso_,limite_,juros_am_,retencao_,default_60d,default_mar
5960,73b2900,2019-10-25,2800.0,6.39,16.7,1,1
5961,73b3585,2019-09-23,41400.0,2.89,25.5,0,0
5962,73b7ec1,2019-10-30,2600.0,6.39,12.9,1,1
5965,73ccc9a,2019-10-07,19500.0,3.59,31.3,0,0
5966,73cf889,2019-10-30,8200.0,6.39,17.4,0,0
5967,73d0ea0,2019-10-30,15200.0,4.99,23.9,0,0
5968,73d2a49,2019-10-07,8300.0,1.89,2.3,0,0
5969,73d44f2,2019-10-23,3800.0,6.39,18.7,0,0
5970,73d6bd8,2019-10-31,27900.0,3.59,23.6,0,0
5971,73d9571,2019-10-31,500.0,6.39,5.3,0,0
5972,73de922,2019-10-16,48300.0,2.89,15.3,0,0
5973,73ec027,2019-10-31,12700.0,4.99,24.2,1,1
5975,73f00dc,2019-10-09,14100.0,6.39,15.8,0,0
5976,73f55b3,2019-09-26,26400.0,2.89,21.1,0,0
5977,73ff7dc,2019-10-16,14300.0,4.99,22.4,0,0
5978,7402b51,2019-09-19,34500.0,2.89,20.6,0,0
5982,74259d9,2019-10-07,13100.0,4.99,23.5,1,1
5986,74375ea,2019-10-02,12600.0,6.39,11.0,1,1
5992,746003b,2019-09-25,19300.0,3.59,33.0,1,1
5993,7464223,2019-10-21,8900.0,4.99,26.2,0,0
5996,7473a9f,2019-10-28,3800.0,6.39,26.1,0,1
5997,74746a9,2019-10-16,24800.0,1.89,7.0,0,0
5999,74785d9,2019-10-08,17900.0,3.59,17.1,0,0
6000,7479532,2019-10-08,69000.0,2.19,8.9,1,1
6001,747c18d,2019-10-07,19900.0,3.59,23.6,0,0
6003,748d394,2019-10-11,7500.0,4.99,25.5,1,0
6009,749cb0d,2019-10-21,41400.0,2.49,18.8,0,0
6012,74a930a,2019-09-25,13300.0,4.99,19.1,0,0
6014,74b48e7,2019-09-13,32400.0,2.89,19.0,0,0
6016,74ca2a4,2019-09-02,100.0,2.89,0.1,0,0
6017,74cebea,2019-10-24,500.0,6.39,1.2,1,0
6018,74d2b2d,2019-10-28,4100.0,3.59,3.6,0,0
6019,74d6ddc,2019-10-21,3500.0,6.39,21.3,0,1
6020,74dfab9,2019-10-28,1700.0,6.39,16.3,0,0
6021,74e40a6,2019-10-28,44400.0,2.89,20.7,0,0
6022,74e5df1,2019-09-20,20800.0,3.59,18.2,0,0
6024,74f1e0e,2019-10-28,1700.0,6.39,20.4,0,0
6027,75069cb,2019-09-11,13800.0,2.19,8.0,0,0
6030,7517ae7,2019-10-17,17200.0,4.29,17.7,0,0
6032,752250a,2019-09-20,23300.0,2.89,18.4,0,0
6033,7522aac,2019-09-03,20300.0,3.59,23.3,0,0
6035,752a556,2019-10-15,6600.0,4.99,26.6,0,0
6036,7530fa9,2019-10-01,9000.0,4.99,37.4,0,0
6039,754a049,2019-10-16,15200.0,4.29,12.3,0,1
6040,754f67e,2019-10-07,10600.0,4.99,25.8,0,0
6044,755c777,2019-10-16,13800.0,1.89,3.2,0,0
6048,7572cfb,2019-10-08,44200.0,2.89,24.7,1,1
6051,757f59e,2019-09-02,39300.0,2.19,32.8,1,1
6052,7590102,2019-10-30,8100.0,6.39,25.4,0,0
6053,759369e,2019-09-20,55200.0,1.89,25.8,0,1
6054,7597f02,2019-10-21,11200.0,6.39,23.3,0,0
6056,75a7b8e,2019-10-24,7200.0,6.39,19.4,0,1
6058,75aa204,2019-09-26,34500.0,2.89,32.3,0,0
6059,75abbf1,2019-10-28,10000.0,6.39,17.4,0,1
6060,75b0259,2019-10-21,14500.0,4.29,13.4,0,0
6063,75b977b,2019-10-28,6900.0,6.39,23.5,0,0
6064,75beee4,2019-10-28,1500.0,6.39,19.9,0,0
6065,75c2363,2019-09-20,41400.0,2.19,7.1,0,0
6066,75c933f,2019-10-28,2100.0,6.39,22.9,0,0
6068,75dbcb2,2019-10-16,9900.0,5.69,15.9,0,0
6070,75ec112,2019-10-21,34900.0,3.59,13.7,0,0
6071,75f10fc,2019-10-25,11000.0,4.99,27.7,0,0
6072,75f3704,2019-09-20,41600.0,2.89,17.3,0,0
6075,760b8f9,2019-10-01,18000.0,3.59,15.6,0,0
6076,760d5fd,2019-10-16,5500.0,4.99,16.1,0,0
6078,761a4ae,2019-09-06,13800.0,2.89,10.0,0,0
6079,761aa54,2019-10-16,6800.0,6.39,20.6,0,0
6080,761af95,2019-09-30,10700.0,6.39,15.6,0,0
6084,76257a4,2019-10-24,1800.0,6.39,9.9,0,0
6085,762800b,2019-10-30,6300.0,6.39,28.1,0,0
6087,763941d,2019-10-08,12400.0,6.39,15.8,0,0
6088,763eb56,2019-09-13,4100.0,4.29,10.8,0,0
6089,7640609,2019-09-18,38800.0,2.89,15.4,1,1
6090,764ab5f,2019-09-03,20700.0,2.19,11.0,0,0
6092,764f648,2019-10-15,39900.0,2.89,25.3,0,0
6093,764fe71,2019-10-17,6000.0,6.39,23.3,0,0
6095,765ee8b,2019-10-08,24400.0,3.59,12.9,0,1
6098,766ede4,2019-10-18,3400.0,6.39,17.6,0,0
6099,7670a50,2019-09-11,1500.0,6.39,10.1,0,0
6100,76715d2,2019-10-21,1600.0,6.39,5.2,0,0
6101,7677739,2019-10-16,7300.0,6.39,16.5,0,0
6102,767ff43,2019-10-28,1300.0,6.39,16.1,0,0
6103,7681954,2019-10-23,17400.0,4.29,17.9,1,1
6107,7691c26,2019-09-16,12500.0,4.99,23.0,0,0
6108,7693ab1,2019-10-28,12400.0,5.69,17.8,0,0
6109,769553e,2019-09-16,35500.0,2.89,24.0,1,0
6110,7697a93,2019-10-21,700.0,6.39,5.2,0,0
6112,769f21a,2019-09-20,5100.0,6.39,16.6,0,0
6113,76a1ad6,2019-09-04,16100.0,4.29,22.6,0,0
6115,76ac6ee,2019-10-07,20600.0,3.59,20.1,0,0
6117,76b50b6,2019-10-31,2100.0,6.39,12.2,0,0
6119,76c36ca,2019-09-25,32400.0,2.89,26.4,0,0
6123,76cf112,2019-09-20,29000.0,2.89,27.4,1,1
6125,76e2350,2019-10-01,19300.0,3.59,21.8,0,0
6128,76edaaa,2019-09-19,8300.0,4.99,19.4,0,0
6129,76efcaf,2019-10-25,9100.0,6.39,19.0,0,0
6133,7701da2,2019-10-31,3300.0,6.39,12.6,0,0
6135,7704e9a,2019-10-07,2800.0,6.39,13.9,0,0
6138,771102b,2019-10-16,1400.0,6.39,25.5,0,0
6140,77197c8,2019-10-30,11600.0,4.99,22.0,0,0
6142,773442f,2019-10-08,14900.0,4.99,24.2,0,0
6144,7743232,2019-09-25,17400.0,3.59,8.8,0,0
6147,774bc4c,2019-10-11,33400.0,2.89,16.0,0,0
6148,774f1ae,2019-10-28,23000.0,3.59,15.8,0,0
6150,77575af,2019-10-16,22100.0,2.89,24.0,0,0
6151,7759ffa,2019-09-12,3800.0,6.39,13.9,1,0
6152,775ae31,2019-10-17,8300.0,6.39,18.1,0,0
6154,776001c,2019-09-30,9300.0,4.99,20.4,0,0
6155,7767933,2019-10-21,25800.0,2.89,15.1,0,0
6159,777b001,2019-09-20,23000.0,2.89,16.6,0,0
6160,777b81d,2019-10-28,10300.0,6.39,14.5,0,0
6161,77826f4,2019-10-28,7600.0,6.39,16.2,0,0
6162,779008e,2019-10-25,3300.0,6.39,21.4,0,0
6164,779874a,2019-10-08,15500.0,6.39,14.2,0,0
6166,779ea20,2019-09-02,27600.0,2.89,29.3,0,1
6167,779f44b,2019-10-16,20400.0,4.99,15.9,0,0
6172,77a9907,2019-09-09,1900.0,7.09,26.1,0,0
6174,77b1d6c,2019-10-23,3000.0,6.39,15.4,0,0
6177,77bef8e,2019-10-08,30400.0,3.59,13.7,1,1
6178,77c61e8,2019-10-07,19300.0,4.29,15.0,0,0
6179,77c8891,2019-10-21,11800.0,4.99,22.7,1,1
6183,77d5bfe,2019-10-07,600.0,4.99,1.7,0,0
6184,77d5e49,2019-10-28,2100.0,6.39,24.6,0,0
6187,77d9abc,2019-10-31,14200.0,6.39,22.6,0,0
6189,77ec2ce,2019-10-21,55200.0,2.49,20.5,1,1
6191,77efd42,2019-09-20,14600.0,4.99,18.4,0,0
6192,77f05f5,2019-10-07,15600.0,4.99,26.2,0,0
6195,780af17,2019-10-17,3900.0,6.39,2.5,0,0
6197,781271b,2019-10-17,14200.0,6.39,15.2,0,1
6198,781280a,2019-10-28,19000.0,4.99,36.5,0,0
6200,78196ad,2019-10-16,11200.0,6.39,19.1,0,0
6202,781a99c,2019-10-31,9000.0,6.39,12.6,0,0
6203,7820394,2019-10-16,6200.0,6.39,18.0,0,0
6204,7823456,2019-09-02,54000.0,2.19,35.9,0,0
6206,782c691,2019-09-20,20200.0,3.59,18.7,1,0
6207,782e17b,2019-10-17,4800.0,6.39,21.2,0,0
6208,78340a4,2019-10-28,9800.0,6.39,25.5,0,0
6209,784283c,2019-09-19,2100.0,3.59,2.2,0,0
6210,7842eaf,2019-10-24,69000.0,1.89,19.7,0,0
6211,7846036,2019-10-07,16600.0,3.59,19.0,0,0
6216,785dbc2,2019-10-21,1400.0,5.69,23.0,0,1
6217,7863171,2019-09-25,10500.0,4.99,20.4,0,0
6218,786581d,2019-10-28,10400.0,6.39,21.7,0,0
6219,786b63f,2019-10-25,10800.0,4.99,14.8,1,1
6220,786e96d,2019-09-10,34500.0,2.89,23.9,0,0
6225,788f4da,2019-10-15,6300.0,4.99,21.5,0,0
6226,789728d,2019-09-10,11000.0,4.29,22.5,0,0
6228,78977f7,2019-10-28,6900.0,4.29,5.6,0,0
6229,78981d6,2019-09-26,69000.0,1.89,5.5,0,0
6230,78a0b13,2019-10-28,12400.0,4.99,22.4,0,0
6233,78ac6b3,2019-10-23,3900.0,6.39,20.8,0,0
6234,78acfa3,2019-10-16,5700.0,6.39,18.1,0,0
6235,78af107,2019-10-08,13800.0,3.59,13.5,0,0
6238,78b8eb0,2019-10-18,2800.0,6.39,24.5,0,0
6240,78c180c,2019-09-25,13800.0,3.59,10.7,1,1
6241,78c9719,2019-10-24,17900.0,3.59,23.7,0,0
6243,78d4123,2019-10-21,13100.0,4.99,14.2,0,0
6244,78d6f54,2019-10-11,33100.0,2.89,21.7,0,0
6246,78e04ae,2019-09-18,35200.0,2.89,25.2,0,0
6247,78e2607,2019-09-26,8000.0,4.99,21.4,0,1
6248,78ea584,2019-10-16,30400.0,3.59,17.4,0,0
6250,78ff6aa,2019-10-07,11700.0,6.39,25.8,0,1
6252,7901324,2019-10-07,15200.0,4.99,27.2,0,0
6257,7914be6,2019-09-26,22100.0,2.89,17.0,0,0
6258,791a002,2019-09-20,39500.0,2.89,19.6,0,0
6259,792215e,2019-09-26,22100.0,2.89,21.0,1,0
6261,792c97c,2019-10-02,14400.0,6.39,15.9,0,0
6262,7939c61,2019-09-13,23600.0,2.89,23.9,1,0
6263,7939cbf,2019-10-16,3900.0,6.39,22.1,0,1
6265,7941da7,2019-09-20,40300.0,2.89,19.3,0,0
6266,7942818,2019-10-23,4100.0,4.29,3.9,0,0
6267,794325e,2019-10-21,7300.0,4.99,17.9,0,0
6268,7946cdb,2019-10-17,20700.0,2.89,13.6,0,0
6270,7954f60,2019-10-29,1500.0,5.69,13.2,0,0
6271,795c9fb,2019-09-05,62100.0,2.19,20.5,0,0
6272,7968f84,2019-09-18,13800.0,2.89,11.2,0,0
6275,797da3e,2019-10-21,20700.0,2.89,15.5,0,0
6276,797e695,2019-09-13,9300.0,4.99,24.6,0,0
6277,797e6c7,2019-10-21,34500.0,2.89,25.4,0,0
6278,7987ec2,2019-10-30,2100.0,6.39,7.8,0,1
6279,799016b,2019-09-06,20700.0,2.89,16.3,0,0
6281,7994dc7,2019-10-28,13700.0,4.99,26.2,1,1
6284,79aba20,2019-10-21,26700.0,3.59,13.9,0,0
6285,79b2ab9,2019-09-25,26400.0,2.89,30.5,0,0
6286,79c14e8,2019-10-09,2100.0,6.39,14.2,0,0
6289,79d6276,2019-09-20,13800.0,2.89,6.4,0,0
6290,79d9454,2019-10-29,7600.0,6.39,23.1,0,0
6295,79e3c08,2019-09-11,18100.0,3.59,18.9,1,1
6296,79e99e6,2019-09-02,24800.0,2.89,20.0,0,0
6297,7a02239,2019-10-28,7200.0,6.39,20.5,0,0
6298,7a05aea,2019-10-24,4700.0,6.39,17.8,0,1
6299,7a06bea,2019-09-26,27600.0,2.89,17.5,1,1
6301,7a10018,2019-09-20,7900.0,4.99,22.7,0,0
6303,7a14af4,2019-09-25,8300.0,4.99,24.0,0,0
6305,7a216c9,2019-09-23,11000.0,4.99,14.3,0,0
6306,7a22173,2019-10-28,12400.0,4.99,23.2,0,0
6308,7a2de25,2019-10-07,14000.0,4.29,26.2,0,1
6309,7a2df1d,2019-10-07,18200.0,4.29,21.0,1,1
6310,7a3311d,2019-10-25,2800.0,6.39,19.1,0,0
6312,7a37d82,2019-09-05,4800.0,4.99,13.7,0,0
6314,7a3bf98,2019-10-28,3200.0,6.39,29.4,0,0
6315,7a415b7,2019-10-30,138000.0,1.89,11.2,0,0
6316,7a4cf60,2019-10-07,10900.0,4.99,27.3,0,0
6317,7a5d3c9,2019-09-06,13800.0,4.29,36.2,0,1
6318,7a6619f,2019-09-05,5500.0,4.99,16.9,0,0
6319,7a6ea6a,2019-10-31,2900.0,6.39,7.3,0,0
6322,7a7d8e9,2019-10-23,27600.0,3.59,11.7,1,0
6323,7a7fbb9,2019-10-07,4100.0,4.99,6.7,0,0
6327,7a8f248,2019-09-02,3600.0,6.39,23.3,0,0
6329,7a959b1,2019-10-24,41400.0,2.49,9.9,0,1
6330,7a96da8,2019-10-21,3000.0,6.39,15.2,0,0
6332,7aa5fec,2019-09-25,15500.0,4.99,25.1,0,0
6333,7aa8bab,2019-09-25,13200.0,4.29,30.3,0,0
6334,7ab1282,2019-09-19,12300.0,4.29,26.3,1,0
6335,7ab2c3a,2019-10-01,24000.0,2.89,17.4,1,0
6336,7abd793,2019-09-04,4800.0,4.29,9.3,0,0
6338,7ac4ade,2019-09-10,17900.0,3.59,32.3,0,0
6339,7ac9b3a,2019-10-28,69000.0,1.89,11.7,0,0
6340,7adb210,2019-09-25,62800.0,1.89,14.6,0,0
6342,7aea8d1,2019-09-03,8300.0,3.59,14.8,1,1
6344,7afda2a,2019-10-30,31700.0,3.59,29.2,1,0
6345,7b08be7,2019-09-16,4100.0,4.99,11.2,0,0
6346,7b08fb0,2019-10-07,3400.0,4.99,4.7,0,0
6352,7b36e91,2019-09-25,31700.0,2.89,13.5,0,1
6353,7b38844,2019-10-31,1800.0,6.39,22.6,0,0
6357,7b3d636,2019-10-31,12800.0,6.39,27.9,0,1
6358,7b3e7c4,2019-09-04,69000.0,2.19,4.6,0,0
6359,7b3f96a,2019-10-21,28300.0,3.59,18.2,0,1
6360,7b411c3,2019-10-16,9700.0,4.99,24.9,0,0
6361,7b41e10,2019-10-07,4100.0,6.39,13.5,0,0
6362,7b4cd48,2019-10-22,1400.0,6.39,10.4,0,0
6364,7b55d0d,2019-10-25,15200.0,4.99,23.7,0,0
6365,7b5b518,2019-10-31,5800.0,6.39,18.2,1,1
6370,7b6fbbc,2019-09-25,68200.0,1.89,27.9,0,0
6371,7b73625,2019-10-16,1200.0,5.69,23.6,1,1
6372,7b737dc,2019-09-26,23500.0,2.89,16.2,0,0
6373,7b73a9d,2019-10-21,6200.0,2.89,3.0,0,0
6374,7b77662,2019-09-20,10300.0,4.99,21.5,0,0
6379,7bad8e4,2019-10-28,8000.0,6.39,15.1,0,0
6381,7bb9090,2019-10-28,10800.0,6.39,18.2,1,1
6382,7bb93e0,2019-09-20,27500.0,2.89,20.9,0,0
6383,7bc2926,2019-10-01,14000.0,4.99,18.5,0,0
6384,7bc87df,2019-09-25,300.0,6.39,3.0,0,0
6386,7bcd7b6,2019-09-19,26200.0,2.89,21.4,0,1
6388,7bcff48,2019-09-23,18900.0,3.59,29.2,1,1
6391,7bef8bc,2019-09-23,25100.0,2.89,22.1,1,0
6394,7c081f9,2019-09-04,5500.0,4.99,15.4,0,0
6397,7c1e992,2019-09-30,13800.0,2.49,2.1,0,0
6398,7c26745,2019-09-25,18800.0,3.59,20.7,1,1
6400,7c2ef72,2019-10-07,9500.0,6.39,13.7,0,1
6401,7c35364,2019-10-30,5400.0,6.39,21.5,0,0
6402,7c373e4,2019-10-07,16600.0,3.59,21.4,0,0
6404,7c3d737,2019-10-16,44200.0,3.59,15.1,0,0
6405,7c43dd0,2019-10-15,24800.0,2.89,30.1,0,0
6406,7c44992,2019-10-08,37300.0,2.89,13.8,0,0
6408,7c542ca,2019-10-28,1400.0,6.39,20.1,0,0
6409,7c5bf7b,2019-10-21,13700.0,6.39,14.5,0,0
6410,7c5c50b,2019-10-07,25200.0,3.59,18.2,0,0
6412,7c6a58e,2019-10-31,2900.0,6.39,20.2,0,0
6416,7c709f3,2019-09-11,24000.0,2.89,16.4,0,0
6419,7c7cc15,2019-10-07,3000.0,6.39,24.9,0,0
6421,7c7e64c,2019-09-10,5100.0,6.39,28.2,0,0
6423,7c8493e,2019-10-31,4200.0,6.39,21.8,1,1
6425,7c8b3e5,2019-10-16,69000.0,1.89,13.5,0,0
6426,7c8c439,2019-10-07,7600.0,6.39,15.2,0,0
6427,7c8d6bf,2019-10-30,55200.0,2.49,7.5,0,0
6428,7c9d653,2019-10-28,1500.0,6.39,19.3,0,0
6430,7cadd80,2019-09-26,26600.0,3.59,13.4,0,1
6431,7cae890,2019-10-31,2400.0,6.39,11.5,0,0
6432,7cb1250,2019-10-21,25900.0,2.89,23.5,0,0
6433,7cb7e65,2019-09-10,69000.0,1.89,9.4,0,0
6436,7cc6773,2019-10-21,10700.0,6.39,17.3,1,0
6439,7cceace,2019-09-03,7600.0,4.99,28.1,0,0
6440,7ccff15,2019-10-16,6400.0,5.69,20.6,1,1
6441,7cd7a99,2019-10-24,1400.0,5.69,2.6,0,0
6442,7cd7df9,2019-10-08,69000.0,1.89,18.2,0,0
6445,7ce36ec,2019-10-07,20400.0,4.29,13.6,0,0
6446,7ceff29,2019-10-16,4800.0,6.39,12.7,0,1
6447,7cefff8,2019-10-25,20700.0,3.59,10.5,0,0
6448,7d00289,2019-09-26,12400.0,4.99,19.2,0,0
6450,7d05edc,2019-09-02,24800.0,2.89,21.3,0,0
6453,7d13c9a,2019-10-28,1600.0,6.39,23.0,0,0
6454,7d196ae,2019-10-07,13800.0,6.39,16.5,0,0
6456,7d218ad,2019-10-17,11600.0,6.39,21.2,0,0
6458,7d2811a,2019-10-28,12900.0,4.99,21.3,0,0
6459,7d36585,2019-10-04,3900.0,6.39,20.2,0,0
6460,7d3cc90,2019-10-07,36200.0,2.19,22.9,0,0
6461,7d3decf,2019-10-16,19400.0,4.99,20.8,0,0
6463,7d40b5d,2019-10-25,48200.0,3.59,23.9,0,0
6464,7d46a09,2019-10-08,17300.0,4.29,17.2,1,1
6465,7d47cb4,2019-10-02,4800.0,6.39,15.2,0,1
6466,7d49168,2019-10-28,5500.0,6.39,16.3,0,0
6467,7d54520,2019-10-23,900.0,6.39,19.4,0,0
6468,7d56cc2,2019-09-03,14300.0,4.29,22.6,0,0
6471,7d5f11b,2019-10-17,69000.0,1.89,10.5,1,1
6472,7d66077,2019-09-13,21600.0,3.59,19.5,0,0
6473,7d6b351,2019-10-02,6100.0,6.39,14.1,0,1
6474,7d6c2a1,2019-09-26,1400.0,6.39,16.3,0,0
6475,7d7165e,2019-10-23,10700.0,6.39,9.9,0,0
6476,7d72d26,2019-09-20,27600.0,2.89,15.8,1,0
6477,7d786fd,2019-10-28,8400.0,6.39,32.1,1,1
6478,7d8038c,2019-10-25,10900.0,6.39,13.3,0,0
6479,7d874aa,2019-09-16,10400.0,4.99,22.0,0,0
6480,7d8767a,2019-10-31,3000.0,6.39,16.3,0,0
6484,7d9451b,2019-10-15,33600.0,2.89,17.0,0,0
6485,7d98f94,2019-10-21,27600.0,3.59,8.9,0,0
6487,7da2cef,2019-10-28,40400.0,3.59,23.7,0,0
6488,7da43b2,2019-09-30,34500.0,2.89,23.2,0,0
6490,7da639e,2019-10-09,22100.0,4.29,14.1,0,1
6493,7db84b0,2019-10-16,14000.0,6.39,10.9,1,1
6494,7dbaecd,2019-10-28,38600.0,3.59,25.6,1,0
6495,7dc290d,2019-10-21,15200.0,4.99,17.4,0,0
6496,7dcaec6,2019-09-25,1900.0,6.39,19.5,0,0
6497,7dd6e4f,2019-09-17,31700.0,1.89,12.5,0,0
6499,7de0bfd,2019-10-16,2100.0,6.39,22.1,0,1
6501,7dfcc1c,2019-09-10,6700.0,4.99,23.6,0,0
6502,7e07dc8,2019-10-07,6900.0,2.89,5.8,0,0
6503,7e09f12,2019-10-16,3200.0,5.69,18.1,0,0
6504,7e0d206,2019-10-10,42500.0,2.89,19.0,1,1
6505,7e10201,2019-10-16,17900.0,3.59,18.9,0,0
6507,7e292c0,2019-10-31,27800.0,2.89,18.5,0,0
6509,7e3493e,2019-09-10,16500.0,4.99,21.7,1,1
6510,7e3a7bf,2019-09-19,13800.0,4.99,19.1,0,0
6511,7e3af64,2019-09-16,3400.0,4.99,12.9,0,0
6512,7e3b019,2019-10-07,3200.0,6.39,16.1,0,0
6513,7e41d5a,2019-09-20,1500.0,6.39,13.5,0,0
6516,7e4c544,2019-10-01,52600.0,1.89,15.4,1,1
6517,7e52fd3,2019-09-25,30500.0,2.89,14.0,0,0
6518,7e53eae,2019-10-31,21300.0,4.29,19.3,0,0
6520,7e557ec,2019-10-30,35000.0,2.89,21.0,0,0
6521,7e636f1,2019-10-07,21400.0,3.59,36.3,0,0
6526,7e7680f,2019-10-07,69000.0,1.89,17.2,1,0
6528,7e7bd82,2019-10-21,2100.0,5.69,10.8,0,0
6530,7e8e944,2019-10-28,12100.0,4.99,23.8,0,0
6531,7e940a0,2019-10-01,55200.0,2.49,2.6,0,0
6532,7e95d52,2019-10-16,13500.0,6.39,16.4,1,0
6533,7e96b5a,2019-10-23,2500.0,6.39,22.6,0,0
6535,7e9d771,2019-10-25,12200.0,4.29,25.2,0,0
6536,7ea5e85,2019-10-30,1600.0,6.39,17.3,0,1
6537,7ea8d31,2019-09-18,17600.0,3.59,21.8,0,0
6538,7eab584,2019-10-30,5000.0,6.39,14.1,0,0
6539,7ebb304,2019-09-26,69000.0,1.89,15.2,0,0
6540,7ebbda4,2019-09-25,1800.0,6.39,15.1,0,0
6543,7ed2bde,2019-10-08,15900.0,6.39,16.6,0,0
6546,7eed6e1,2019-10-16,8800.0,4.99,19.6,0,0
6547,7ef7df3,2019-10-21,69000.0,1.89,6.8,0,0
6548,7f09478,2019-10-21,6300.0,6.39,19.8,1,1
6549,7f0b07d,2019-09-04,43000.0,2.19,30.0,0,0
6550,7f171ed,2019-10-16,5000.0,6.39,22.3,0,0
6551,7f1f432,2019-09-26,18100.0,3.59,22.9,0,0
6552,7f22853,2019-10-31,2100.0,6.39,16.8,0,0
6553,7f2310a,2019-10-28,41400.0,2.49,9.4,1,0
6555,7f2b4a1,2019-09-13,3400.0,6.39,20.0,0,0
6559,7f35f95,2019-10-24,15700.0,4.29,16.9,0,0
6560,7f46f68,2019-10-28,4900.0,6.39,27.1,1,1
6561,7f4f1d6,2019-09-26,13800.0,4.99,21.0,0,0
6562,7f4f4a0,2019-10-07,48300.0,1.89,10.1,0,0
6566,7f6ff08,2019-10-28,1700.0,4.99,1.8,0,0
6569,7f8185c,2019-10-30,4600.0,6.39,15.9,0,0
6570,7f84ddd,2019-10-31,9900.0,5.69,17.6,0,0
6571,7f89b33,2019-09-26,4000.0,6.39,24.3,1,1
6575,7faac9b,2019-10-07,6100.0,6.39,10.7,1,0
6577,7fbacb8,2019-10-17,4200.0,5.69,23.2,0,0
6578,7fc2275,2019-09-20,17600.0,3.59,20.9,0,0
6580,7fcee86,2019-10-25,8300.0,4.29,7.4,0,0
6583,7fdb8fc,2019-10-01,16300.0,4.99,15.4,0,0
6584,7fe036b,2019-10-07,12000.0,4.99,17.7,1,0
6585,7fe288a,2019-10-24,4300.0,6.39,23.2,1,1
6587,7fe9993,2019-10-30,12400.0,4.99,26.3,0,0
6588,7fefbbc,2019-09-25,18900.0,3.59,19.1,0,0
6589,7ff61a6,2019-10-25,2500.0,5.69,19.4,1,1
6590,7ff9b45,2019-10-25,15900.0,6.39,22.1,1,1
6591,8003de5,2019-10-31,3300.0,6.39,15.2,0,0
6592,800511e,2019-10-16,2400.0,6.39,22.7,1,1
6593,800aa5d,2019-10-07,24300.0,3.59,16.3,0,0
6594,800d82d,2019-09-06,9600.0,4.99,24.8,0,0
6595,800ff75,2019-10-28,15100.0,4.99,24.3,1,1
6596,80117a6,2019-09-05,34500.0,2.19,20.3,0,0
6597,801de8e,2019-10-31,8400.0,6.39,31.2,0,0
6600,802e490,2019-10-28,1000.0,6.39,24.5,0,0
6603,80352db,2019-10-02,12300.0,4.99,12.9,1,0
6604,803a5e2,2019-10-07,6900.0,6.39,15.8,0,0
6605,803eb04,2019-09-30,4100.0,6.39,16.2,0,0
6607,8048953,2019-10-02,6900.0,6.39,14.3,0,0
6608,8050506,2019-10-31,5200.0,6.39,34.8,1,1
6609,8054db6,2019-10-28,1800.0,6.39,20.7,0,0
6611,806312a,2019-09-25,13800.0,2.89,9.3,0,0
6614,80676fc,2019-09-04,2200.0,6.39,33.8,0,0
6615,806c27e,2019-09-18,21300.0,3.59,24.4,0,0
6617,807b139,2019-10-25,27600.0,2.19,14.5,1,0
6618,807cc15,2019-10-17,8300.0,4.99,17.5,0,0
6619,807d11d,2019-10-16,6800.0,5.69,16.2,0,1
6621,8088844,2019-09-26,21500.0,3.59,18.6,0,0
6622,8091257,2019-09-10,9100.0,4.99,37.5,0,0
6623,8098445,2019-10-07,69000.0,1.89,35.1,1,1
6624,8098b8d,2019-10-31,2000.0,6.39,14.3,0,0
6625,809c33a,2019-09-11,4100.0,2.89,3.1,0,0
6626,809fe3c,2019-10-28,5800.0,6.39,21.1,0,0
6627,80a02be,2019-10-31,14900.0,4.99,17.4,0,0
6628,80a2608,2019-10-31,13800.0,6.39,21.7,0,0
6629,80a581a,2019-09-02,18100.0,3.59,24.1,0,0
6630,80aecb5,2019-09-25,31700.0,2.89,14.2,0,0
6632,80b0396,2019-10-11,3200.0,6.39,15.3,0,0
6633,80b1bdf,2019-09-25,7600.0,2.89,4.7,0,0
6634,80cafb5,2019-09-17,2800.0,6.39,15.9,0,0
6637,80cf800,2019-09-02,69000.0,2.19,9.4,1,1
6638,80d7626,2019-10-30,10600.0,3.59,9.0,0,0
6641,80f251e,2019-09-25,10900.0,4.99,22.7,0,0
6642,80f7a4a,2019-10-25,11000.0,6.39,14.5,0,0
6643,80f8319,2019-10-23,12400.0,3.59,18.7,0,0
6644,80f8a26,2019-09-13,69000.0,1.89,12.0,0,0
6645,80fa529,2019-10-30,5500.0,6.39,21.7,0,0
6646,8100723,2019-10-11,35100.0,2.89,16.9,0,0
6647,8113c81,2019-10-28,29900.0,3.59,29.8,0,0
6650,8123ed5,2019-09-03,10500.0,4.99,33.3,1,1
6652,8125ce7,2019-09-20,17500.0,3.59,14.3,0,0
6653,81280a2,2019-10-30,55200.0,2.49,10.2,0,0
6654,81325df,2019-10-17,4900.0,6.39,17.5,0,1
6655,8132d21,2019-09-26,20700.0,2.89,14.7,0,0
6656,8138d71,2019-10-30,3400.0,6.39,20.7,0,0
6657,813efca,2019-09-10,11000.0,3.59,13.0,0,0
6658,813f2ca,2019-10-30,6100.0,6.39,18.0,0,0
6659,8140eff,2019-10-30,3400.0,6.39,13.8,0,0
6661,8143d12,2019-10-08,8700.0,6.39,15.9,0,0
6662,81454cc,2019-10-08,5700.0,4.99,21.5,0,0
6665,815c444,2019-10-28,69000.0,1.89,18.8,0,0
6667,8163d87,2019-10-17,6600.0,4.99,26.7,0,0
