,client_id,mes,total_rav,margem_rav,duration_rav,tipo_rav,data_de_desembolso
33813,6de890b,2019-02-28,20707.27,719.62,18.14,2,2019-10-16
33812,6de890b,2019-01-31,6333.43,95.8,7.89,2,2019-10-16
33815,6de890b,2019-04-30,12611.83,426.24,24.78,1,2019-10-16
33828,6dee955,2019-04-30,9026.98,384.89,24.92,1,2019-09-03
33832,6dee955,2019-08-31,12962.7,560.72,25.28,1,2019-09-03
33831,6dee955,2019-07-31,21664.67,944.52,25.48,1,2019-09-03
33830,6dee955,2019-06-30,7160.65,308.98,25.22,1,2019-09-03
33829,6dee955,2019-05-31,7601.67,327.47,25.18,1,2019-09-03
33827,6dee955,2019-03-31,11616.4,507.92,25.56,1,2019-09-03
33825,6dee955,2019-01-31,19959.42,858.6,25.14,1,2019-09-03
33826,6dee955,2019-02-28,8154.33,359.51,25.77,1,2019-09-03
33824,6dee955,2018-12-31,15595.88,674.28,25.27,1,2019-09-03
33823,6dee955,2018-11-30,11023.43,471.52,25.0,1,2019-09-03
33822,6dee955,2018-10-31,8463.13,360.97,24.93,1,2019-09-03
33821,6dee955,2018-09-30,9351.72,398.62,24.91,1,2019-09-03
33844,6dfb7b3,2019-08-31,7537.14,298.88,42.92,1,2019-09-11
33843,6dfb7b3,2019-07-31,6812.41,256.72,40.79,1,2019-09-11
33842,6dfb7b3,2019-06-30,6130.94,200.52,35.4,1,2019-09-11
33841,6dfb7b3,2019-05-31,7918.39,350.18,47.87,1,2019-09-11
33840,6dfb7b3,2019-04-30,8427.41,326.28,41.91,1,2019-09-11
33839,6dfb7b3,2019-03-31,7502.12,306.53,44.22,1,2019-09-11
33837,6dfb7b3,2019-01-31,9469.56,383.13,39.61,1,2019-09-11
33836,6dfb7b3,2018-12-31,9972.96,412.01,38.59,1,2019-09-11
33835,6dfb7b3,2018-11-30,7543.88,291.71,36.12,1,2019-09-11
33834,6dfb7b3,2018-10-31,6258.78,243.23,36.3,1,2019-09-11
33833,6dfb7b3,2018-09-30,6957.03,313.4,42.08,1,2019-09-11
33838,6dfb7b3,2019-02-28,6216.76,191.98,33.42,1,2019-09-11
33850,6e0064b,2019-08-31,5831.89,470.35,63.7,1,2019-10-29
33851,6e0064b,2019-09-30,9740.75,702.22,56.94,1,2019-10-29
33849,6e0064b,2019-07-31,8960.28,739.45,65.18,1,2019-10-29
33845,6e0064b,2019-03-31,2175.35,151.06,54.85,1,2019-10-29
33847,6e0064b,2019-05-31,5178.71,414.18,63.17,1,2019-10-29
33846,6e0064b,2019-04-30,3616.87,262.02,57.22,1,2019-10-29
33848,6e0064b,2019-06-30,9617.15,788.43,64.75,1,2019-10-29
33852,6e0241a,2019-02-28,592.57,16.08,25.23,1,2019-10-10
33853,6e0241a,2019-03-31,22419.63,598.71,24.83,1,2019-10-10
33854,6e0241a,2019-04-30,25660.53,688.3,24.94,1,2019-10-10
33855,6e0241a,2019-05-31,40578.4,1091.47,25.01,1,2019-10-10
33856,6e0241a,2019-06-30,26331.71,714.16,25.22,1,2019-10-10
33857,6e0241a,2019-07-31,33597.67,902.31,24.97,1,2019-10-10
33858,6e0241a,2019-08-31,28460.54,767.17,25.06,1,2019-10-10
33859,6e0241a,2019-09-30,27795.57,590.13,25.02,1,2019-10-10
33866,6e05d8b,2019-08-31,8433.05,300.82,25.25,1,2019-10-07
33867,6e05d8b,2019-09-30,8954.4,331.61,26.21,1,2019-10-07
33864,6e05d8b,2019-06-30,6090.98,264.35,24.98,1,2019-10-07
33865,6e05d8b,2019-07-31,7619.95,269.11,25.0,1,2019-10-07
33862,6e05d8b,2019-04-30,7931.99,361.56,25.27,1,2019-10-07
33860,6e05d8b,2019-02-28,3874.93,148.35,19.06,2,2019-10-07
33863,6e05d8b,2019-05-31,7310.64,339.95,25.78,1,2019-10-07
33861,6e05d8b,2019-03-31,9203.0,374.6,20.89,1,2019-10-07
33875,6e0ea82,2019-05-31,14908.52,824.85,36.51,1,2019-10-28
33879,6e0ea82,2019-09-30,13921.28,809.77,38.38,1,2019-10-28
33878,6e0ea82,2019-08-31,13649.0,736.31,35.6,1,2019-10-28
33877,6e0ea82,2019-07-31,14582.95,878.2,39.74,1,2019-10-28
33876,6e0ea82,2019-06-30,14342.19,842.1,38.75,1,2019-10-28
33874,6e0ea82,2019-04-30,15960.61,961.37,39.75,1,2019-10-28
33873,6e0ea82,2019-03-31,14585.1,845.63,38.26,1,2019-10-28
33872,6e0ea82,2019-02-28,12941.83,817.2,41.67,1,2019-10-28
33871,6e0ea82,2019-01-31,17163.27,1061.88,40.83,1,2019-10-28
33870,6e0ea82,2018-12-31,11652.18,694.14,39.31,1,2019-10-28
33869,6e0ea82,2018-11-30,7686.9,414.29,35.57,1,2019-10-28
33868,6e0ea82,2018-10-31,8447.96,524.69,40.98,1,2019-10-28
33887,6e22e53,2019-08-31,2692.47,62.49,39.57,1,2019-10-21
33886,6e22e53,2019-07-31,5345.08,152.93,48.77,1,2019-10-21
33885,6e22e53,2019-06-30,2280.41,49.55,37.04,1,2019-10-21
33888,6e22e53,2019-09-30,10910.83,260.49,40.7,1,2019-10-21
33883,6e22e53,2019-04-30,437.81,6.94,27.01,1,2019-10-21
33882,6e22e53,2019-03-31,2514.47,62.88,42.63,1,2019-10-21
33881,6e22e53,2019-02-28,1633.98,41.89,43.7,1,2019-10-21
33880,6e22e53,2019-01-31,222.93,6.36,48.6,1,2019-10-21
33884,6e22e53,2019-05-31,1917.26,33.6,29.87,1,2019-10-21
33898,6e2575d,2019-08-31,20272.65,1420.0,47.76,2,2019-09-20
33897,6e2575d,2019-07-31,17348.95,1269.73,49.91,2,2019-09-20
33896,6e2575d,2019-06-30,13286.87,1257.69,64.55,2,2019-09-20
33895,6e2575d,2019-05-31,28273.97,2840.06,68.49,2,2019-09-20
33894,6e2575d,2019-04-30,23044.52,1396.57,41.32,2,2019-09-20
33893,6e2575d,2019-03-31,18785.23,673.67,24.45,2,2019-09-20
33891,6e2575d,2018-12-31,6278.94,114.71,12.46,2,2019-09-20
33890,6e2575d,2018-11-30,21729.92,493.33,15.48,2,2019-09-20
33889,6e2575d,2018-10-31,8768.76,115.1,8.95,2,2019-09-20
33892,6e2575d,2019-01-31,29981.07,1389.72,31.61,2,2019-09-20
33904,6e2af1e,2019-06-30,12524.76,419.69,25.2,1,2019-10-21
33906,6e2af1e,2019-08-31,12571.92,418.24,25.02,1,2019-10-21
33905,6e2af1e,2019-07-31,16920.22,564.45,25.09,1,2019-10-21
33903,6e2af1e,2019-05-31,14122.84,473.36,25.21,1,2019-10-21
33907,6e2af1e,2019-09-30,15420.98,513.67,25.05,1,2019-10-21
33901,6e2af1e,2019-03-31,8800.75,290.54,24.83,1,2019-10-21
33899,6e2af1e,2019-01-31,734.96,24.66,25.23,1,2019-10-21
33902,6e2af1e,2019-04-30,12327.86,409.06,24.96,1,2019-10-21
33900,6e2af1e,2019-02-28,8404.83,283.12,25.33,1,2019-10-21
33908,6e36437,2018-10-31,641.61,19.78,25.23,1,2019-10-28
33909,6e36437,2019-03-31,44346.46,1216.71,24.91,1,2019-10-28
33910,6e36437,2019-04-30,66061.95,1603.04,24.82,1,2019-10-28
33911,6e36437,2019-05-31,66311.92,1626.18,25.08,1,2019-10-28
33912,6e36437,2019-06-30,72935.38,1797.22,25.2,1,2019-10-28
33913,6e36437,2019-07-31,76115.58,1865.04,25.06,1,2019-10-28
33914,6e36437,2019-08-31,58217.69,1429.06,25.11,1,2019-10-28
33915,6e36437,2019-09-30,59560.19,1459.33,25.06,1,2019-10-28
33925,6e3a2eb,2019-07-31,7965.97,244.37,25.0,1,2019-10-08
33927,6e3a2eb,2019-09-30,7861.01,239.5,24.83,1,2019-10-08
33926,6e3a2eb,2019-08-31,7461.21,228.33,24.94,1,2019-10-08
33924,6e3a2eb,2019-06-30,7525.99,230.35,24.95,1,2019-10-08
33922,6e3a2eb,2019-04-30,6864.61,209.03,24.82,1,2019-10-08
33923,6e3a2eb,2019-05-31,8668.8,266.58,25.06,1,2019-10-08
33920,6e3a2eb,2019-02-28,4719.77,143.38,24.76,1,2019-10-08
33919,6e3a2eb,2019-01-31,5285.1,162.13,25.0,1,2019-10-08
33918,6e3a2eb,2018-12-31,7894.62,241.09,24.89,1,2019-10-08
33917,6e3a2eb,2018-11-30,7691.99,236.54,25.06,1,2019-10-08
33916,6e3a2eb,2018-10-31,7714.68,235.88,24.92,1,2019-10-08
33921,6e3a2eb,2019-03-31,4775.73,143.25,24.45,1,2019-10-08
33939,6e3ca87,2019-08-31,15189.54,1185.56,55.83,2,2019-09-16
33938,6e3ca87,2019-07-31,14701.58,1343.06,65.34,2,2019-09-16
33937,6e3ca87,2019-06-30,27804.65,1815.29,46.7,2,2019-09-16
33936,6e3ca87,2019-05-31,16019.29,647.82,28.93,2,2019-09-16
33935,6e3ca87,2019-04-30,8905.94,403.75,32.43,2,2019-09-16
33934,6e3ca87,2019-03-31,37042.59,3098.17,59.82,2,2019-09-16
33932,6e3ca87,2019-01-31,11095.83,840.18,57.16,1,2019-09-16
33931,6e3ca87,2018-12-31,15089.22,833.84,41.71,1,2019-09-16
33930,6e3ca87,2018-11-30,13265.71,876.14,49.86,1,2019-09-16
33929,6e3ca87,2018-10-31,13181.78,912.83,52.27,1,2019-09-16
33928,6e3ca87,2018-09-30,14251.9,1621.21,85.87,1,2019-09-16
33933,6e3ca87,2019-02-28,8352.06,465.34,42.06,1,2019-09-16
33946,6e41f9d,2019-05-31,16993.18,644.03,27.69,1,2019-09-06
33948,6e41f9d,2019-07-31,13460.73,535.49,29.06,1,2019-09-06
33947,6e41f9d,2019-06-30,13699.37,488.45,26.05,1,2019-09-06
33949,6e41f9d,2019-08-31,17151.64,659.31,28.08,1,2019-09-06
33945,6e41f9d,2019-04-30,17533.9,667.08,27.8,1,2019-09-06
33943,6e41f9d,2019-02-28,14623.55,541.36,27.05,1,2019-09-06
33940,6e41f9d,2018-11-30,14590.79,571.12,28.35,1,2019-09-06
33944,6e41f9d,2019-03-31,15542.13,580.32,27.28,1,2019-09-06
33942,6e41f9d,2019-01-31,11060.9,411.08,27.15,1,2019-09-06
33941,6e41f9d,2018-12-31,12919.47,453.56,25.65,1,2019-09-06
33961,6e47d0f,2019-09-30,4583.65,330.72,49.2,1,2019-10-28
33960,6e47d0f,2019-08-31,4462.41,263.88,40.32,1,2019-10-28
33959,6e47d0f,2019-07-31,6656.58,461.5,47.28,1,2019-10-28
33958,6e47d0f,2019-06-30,4184.87,320.34,46.32,1,2019-10-28
33957,6e47d0f,2019-05-31,5186.85,400.65,45.82,1,2019-10-28
33956,6e47d0f,2019-04-30,4942.62,343.02,40.92,1,2019-10-28
33953,6e47d0f,2019-01-31,1970.13,142.81,42.68,1,2019-10-28
33952,6e47d0f,2018-12-31,3450.81,284.7,49.94,1,2019-10-28
33951,6e47d0f,2018-11-30,4169.96,235.54,36.43,1,2019-10-28
33950,6e47d0f,2018-10-31,2101.85,146.73,43.05,1,2019-10-28
33955,6e47d0f,2019-03-31,1300.56,76.6,36.09,1,2019-10-28
33954,6e47d0f,2019-02-28,1634.62,120.0,43.79,1,2019-10-28
33967,6e4b8fd,2019-07-31,1819.99,67.35,27.13,1,2019-10-23
33969,6e4b8fd,2019-09-30,1106.75,58.93,39.04,1,2019-10-23
33968,6e4b8fd,2019-08-31,2380.32,98.85,30.45,1,2019-10-23
33966,6e4b8fd,2019-06-30,1518.71,56.51,27.28,1,2019-10-23
33964,6e4b8fd,2019-04-30,1194.99,50.67,31.09,1,2019-10-23
33963,6e4b8fd,2019-03-31,1841.67,204.77,81.52,1,2019-10-23
33962,6e4b8fd,2019-02-28,152.46,5.25,25.23,1,2019-10-23
33965,6e4b8fd,2019-05-31,1019.26,36.59,26.32,1,2019-10-23
33981,6e4f4ca,2019-08-31,26872.58,952.95,25.01,1,2019-09-25
33980,6e4f4ca,2019-07-31,41092.61,1449.94,24.89,1,2019-09-25
33979,6e4f4ca,2019-06-30,48776.32,1738.09,25.14,1,2019-09-25
33978,6e4f4ca,2019-05-31,45668.39,1624.6,25.09,1,2019-09-25
33977,6e4f4ca,2019-04-30,27161.83,968.92,25.16,1,2019-09-25
33976,6e4f4ca,2019-03-31,28289.7,991.6,24.73,1,2019-09-25
33974,6e4f4ca,2019-01-31,26106.88,922.92,24.94,1,2019-09-25
33973,6e4f4ca,2018-12-31,38145.39,1349.36,24.95,1,2019-09-25
33972,6e4f4ca,2018-11-30,40222.0,1420.83,24.92,1,2019-09-25
33971,6e4f4ca,2018-10-31,43182.13,1523.75,24.89,1,2019-09-25
33970,6e4f4ca,2018-09-30,33811.53,1195.9,24.95,1,2019-09-25
33975,6e4f4ca,2019-02-28,36271.86,1291.82,25.12,1,2019-09-25
33989,6e5df44,2019-05-31,35093.56,1527.15,58.95,1,2019-10-08
33993,6e5df44,2019-09-30,31215.8,1803.22,78.26,1,2019-10-08
33992,6e5df44,2019-08-31,32512.69,1538.96,64.13,1,2019-10-08
33991,6e5df44,2019-07-31,30149.99,1243.32,55.87,1,2019-10-08
33990,6e5df44,2019-06-30,18358.09,723.94,53.42,1,2019-10-08
33988,6e5df44,2019-04-30,34208.65,1763.77,69.85,1,2019-10-08
33986,6e5df44,2019-02-28,33701.23,1351.2,54.32,1,2019-10-08
33987,6e5df44,2019-03-31,21309.17,746.59,47.47,1,2019-10-08
33985,6e5df44,2019-01-31,23524.89,874.48,50.36,1,2019-10-08
33984,6e5df44,2018-12-31,24872.12,949.82,51.74,1,2019-10-08
33983,6e5df44,2018-11-30,29072.3,1170.37,54.54,1,2019-10-08
33982,6e5df44,2018-10-31,24407.03,1045.49,58.03,1,2019-10-08
34005,6e603d4,2019-09-30,5061.96,216.44,23.77,2,2019-10-16
34004,6e603d4,2019-08-31,6530.99,232.45,19.79,2,2019-10-16
34003,6e603d4,2019-07-31,4826.86,204.03,23.5,2,2019-10-16
34002,6e603d4,2019-06-30,7162.68,189.05,14.67,2,2019-10-16
34001,6e603d4,2019-05-31,5944.91,62.01,5.8,2,2019-10-16
34000,6e603d4,2019-04-30,3653.7,119.38,19.89,1,2019-10-16
33998,6e603d4,2019-02-28,7558.09,298.07,22.5,1,2019-10-16
33997,6e603d4,2019-01-31,5644.48,190.32,19.13,1,2019-10-16
33996,6e603d4,2018-12-31,2753.1,99.55,21.2,1,2019-10-16
33995,6e603d4,2018-11-30,7440.21,209.91,16.5,1,2019-10-16
33994,6e603d4,2018-10-31,4145.6,103.16,15.38,1,2019-10-16
33999,6e603d4,2019-03-31,5165.5,177.96,20.1,1,2019-10-16
34013,6e63d34,2019-05-31,28395.57,866.84,25.08,1,2019-10-08
34017,6e63d34,2019-09-30,59822.86,1818.27,24.97,1,2019-10-08
34016,6e63d34,2019-08-31,46860.54,1443.14,25.3,1,2019-10-08
34015,6e63d34,2019-07-31,49592.57,1510.29,25.02,1,2019-10-08
34014,6e63d34,2019-06-30,40130.91,1225.1,25.08,1,2019-10-08
34012,6e63d34,2019-04-30,10904.79,330.46,24.9,1,2019-10-08
34009,6e63d34,2019-01-31,57489.39,1749.68,25.0,1,2019-10-08
34010,6e63d34,2019-02-28,41865.54,1298.67,25.48,1,2019-10-08
34008,6e63d34,2018-12-31,59021.05,1801.61,25.08,1,2019-10-08
34007,6e63d34,2018-11-30,20606.61,630.83,25.15,1,2019-10-08
34006,6e63d34,2018-10-31,2143.45,65.36,25.05,1,2019-10-08
34011,6e63d34,2019-03-31,46576.26,1420.17,25.05,1,2019-10-08
34025,6e6c964,2019-09-30,8128.0,219.01,25.05,1,2019-10-21
34024,6e6c964,2019-08-31,7967.04,215.67,25.17,1,2019-10-21
34023,6e6c964,2019-07-31,11656.0,313.15,24.98,1,2019-10-21
34022,6e6c964,2019-06-30,5443.0,147.18,25.14,1,2019-10-21
34021,6e6c964,2019-05-31,9233.31,248.98,25.07,1,2019-10-21
34019,6e6c964,2019-03-31,6067.05,163.28,25.02,1,2019-10-21
34018,6e6c964,2019-02-28,2704.8,72.99,25.09,1,2019-10-21
34020,6e6c964,2019-04-30,4506.68,122.16,25.2,1,2019-10-21
34031,6e705a1,2019-07-31,26914.42,841.5,25.08,1,2019-10-02
34033,6e705a1,2019-09-30,22593.04,702.42,24.94,1,2019-10-02
34032,6e705a1,2019-08-31,20628.61,644.68,25.07,1,2019-10-02
34030,6e705a1,2019-06-30,21326.17,665.63,25.04,1,2019-10-02
34029,6e705a1,2019-05-31,21231.16,662.48,25.03,1,2019-10-02
34028,6e705a1,2019-04-30,21018.59,652.47,24.9,1,2019-10-02
34026,6e705a1,2019-02-28,3569.88,110.57,24.85,1,2019-10-02
34027,6e705a1,2019-03-31,16461.11,510.81,24.89,1,2019-10-02
34034,6e7386c,2019-03-31,1333.18,30.44,24.71,1,2019-10-28
34035,6e7386c,2019-04-30,47399.24,1060.14,24.21,1,2019-10-28
34036,6e7386c,2019-05-31,58698.85,1339.23,23.93,1,2019-10-28
34037,6e7386c,2019-06-30,54616.43,1172.22,23.23,1,2019-10-28
34038,6e7386c,2019-07-31,68250.46,1537.75,23.48,1,2019-10-28
34039,6e7386c,2019-08-31,62980.86,1474.92,23.9,1,2019-10-28
34040,6e7386c,2019-09-30,78002.14,1802.41,23.74,1,2019-10-28
34052,6e876ef,2019-08-31,12119.62,1144.38,67.25,1,2019-09-23
34051,6e876ef,2019-07-31,17126.0,1333.11,57.03,1,2019-09-23
34049,6e876ef,2019-05-31,12114.82,966.95,58.23,1,2019-09-23
34047,6e876ef,2019-03-31,11496.12,602.41,37.59,1,2019-09-23
34046,6e876ef,2019-02-28,8239.16,423.42,40.43,1,2019-09-23
34050,6e876ef,2019-06-30,24593.28,2105.42,64.05,1,2019-09-23
34044,6e876ef,2018-12-31,28315.46,1927.54,53.56,1,2019-09-23
34045,6e876ef,2019-01-31,10315.09,638.89,48.73,1,2019-09-23
34041,6e876ef,2018-09-30,9605.22,669.16,54.81,1,2019-09-23
34042,6e876ef,2018-10-31,11756.21,743.69,44.89,1,2019-09-23
34048,6e876ef,2019-04-30,16623.02,998.48,47.26,1,2019-09-23
34043,6e876ef,2018-11-30,10899.9,574.91,41.5,1,2019-09-23
34053,6e8c78c,2018-10-31,14139.02,1093.93,45.35,1,2019-10-21
34054,6e8c78c,2018-11-30,7364.25,533.8,47.81,1,2019-10-21
34055,6e8c78c,2018-12-31,8066.52,531.78,46.66,1,2019-10-21
34057,6e8c78c,2019-02-28,7578.5,496.7,46.39,1,2019-10-21
34058,6e8c78c,2019-03-31,9783.42,558.57,40.41,1,2019-10-21
34059,6e8c78c,2019-04-30,5171.8,230.75,31.58,1,2019-10-21
34060,6e8c78c,2019-05-31,3242.13,216.27,47.22,1,2019-10-21
34061,6e8c78c,2019-06-30,1930.59,123.85,45.41,1,2019-10-21
34062,6e8c78c,2019-07-31,11479.39,721.92,44.52,1,2019-10-21
34063,6e8c78c,2019-08-31,5219.12,351.45,47.67,1,2019-10-21
34064,6e8c78c,2019-09-30,5366.94,348.31,45.94,1,2019-10-21
34056,6e8c78c,2019-01-31,4255.81,251.72,41.87,1,2019-10-21
34073,6e8d611,2019-06-30,6993.62,474.97,35.72,2,2019-09-18
34074,6e8d611,2019-07-31,2787.55,173.6,32.75,2,2019-09-18
34066,6e8d611,2018-11-30,2706.88,37.8,7.34,2,2019-09-18
34072,6e8d611,2019-05-31,9242.47,377.39,21.47,2,2019-09-18
34075,6e8d611,2019-08-31,3661.61,296.08,42.52,2,2019-09-18
34071,6e8d611,2019-04-30,7988.49,454.79,29.94,2,2019-09-18
34065,6e8d611,2018-10-31,4433.0,91.21,10.82,2,2019-09-18
34069,6e8d611,2019-02-28,9234.71,279.81,15.93,2,2019-09-18
34068,6e8d611,2019-01-31,6127.91,184.45,15.83,2,2019-09-18
34067,6e8d611,2018-12-31,9492.35,234.78,13.01,2,2019-09-18
34070,6e8d611,2019-03-31,18464.4,1119.4,31.88,2,2019-09-18
34083,6e8f5f1,2019-09-30,8391.28,191.07,29.3,1,2019-10-25
34082,6e8f5f1,2019-08-31,7918.75,170.94,27.77,1,2019-10-25
34081,6e8f5f1,2019-07-31,10736.75,233.69,28.0,1,2019-10-25
34080,6e8f5f1,2019-06-30,8680.79,188.58,27.95,1,2019-10-25
34078,6e8f5f1,2019-04-30,9614.58,208.28,27.87,1,2019-10-25
34077,6e8f5f1,2019-03-31,11118.18,237.9,27.53,1,2019-10-25
34076,6e8f5f1,2019-02-28,72.48,1.42,25.23,1,2019-10-25
34079,6e8f5f1,2019-05-31,10859.37,236.36,28.0,1,2019-10-25
34092,6e9d3e4,2019-06-30,1092.49,34.6,28.17,1,2019-10-25
34095,6e9d3e4,2019-09-30,1248.47,47.16,33.6,1,2019-10-25
34094,6e9d3e4,2019-08-31,1819.02,63.14,30.87,1,2019-10-25
34093,6e9d3e4,2019-07-31,756.0,22.54,26.52,1,2019-10-25
34090,6e9d3e4,2019-04-30,1237.0,39.99,28.76,1,2019-10-25
34091,6e9d3e4,2019-05-31,164.78,4.51,24.36,1,2019-10-25
34088,6e9d3e4,2019-02-28,515.47,23.35,26.47,1,2019-10-25
34087,6e9d3e4,2019-01-31,936.83,53.69,27.98,1,2019-10-25
34086,6e9d3e4,2018-12-31,1990.89,120.18,29.47,1,2019-10-25
34085,6e9d3e4,2018-11-30,2688.31,183.62,33.35,1,2019-10-25
34084,6e9d3e4,2018-10-31,2170.09,148.91,33.5,1,2019-10-25
34089,6e9d3e4,2019-03-31,695.97,27.66,29.23,1,2019-10-25
34105,6e9d424,2019-09-30,19588.04,679.27,51.41,1,2019-10-16
34104,6e9d424,2019-08-31,20982.96,792.81,56.01,1,2019-10-16
34103,6e9d424,2019-07-31,30601.61,1166.44,56.5,1,2019-10-16
34102,6e9d424,2019-06-30,25021.22,1004.66,59.52,1,2019-10-16
34101,6e9d424,2019-05-31,25368.05,1011.95,59.13,1,2019-10-16
34100,6e9d424,2019-04-30,23229.89,949.04,60.56,1,2019-10-16
34098,6e9d424,2019-02-28,17147.67,660.51,52.53,2,2019-10-16
34097,6e9d424,2019-01-31,19144.68,762.31,54.3,2,2019-10-16
34096,6e9d424,2018-12-31,8059.2,280.26,47.43,2,2019-10-16
34099,6e9d424,2019-03-31,20761.26,761.81,51.48,1,2019-10-16
34113,6e9da99,2019-05-31,17805.36,330.3,24.27,1,2019-10-29
34116,6e9da99,2019-08-31,16802.83,327.97,25.07,1,2019-10-29
34117,6e9da99,2019-09-30,19126.93,367.95,24.92,1,2019-10-29
34115,6e9da99,2019-07-31,19719.65,366.98,24.44,1,2019-10-29
34114,6e9da99,2019-06-30,16575.46,299.05,23.96,1,2019-10-29
34112,6e9da99,2019-04-30,15671.9,267.16,23.25,1,2019-10-29
34107,6e9da99,2018-11-30,11778.69,206.87,23.44,1,2019-10-29
34110,6e9da99,2019-02-28,14736.97,251.75,23.3,1,2019-10-29
34109,6e9da99,2019-01-31,4182.32,71.54,23.33,1,2019-10-29
34108,6e9da99,2018-12-31,8660.45,145.42,22.9,1,2019-10-29
34106,6e9da99,2018-10-31,9186.95,175.19,23.64,2,2019-10-29
34111,6e9da99,2019-03-31,15727.73,279.84,23.63,1,2019-10-29
34123,6ea4ab0,2019-09-30,1087.02,31.45,24.66,1,2019-10-31
34122,6ea4ab0,2019-08-31,6401.38,157.43,25.28,1,2019-10-31
34121,6ea4ab0,2019-07-31,5107.47,126.73,25.51,1,2019-10-31
34119,6ea4ab0,2019-05-31,5289.98,130.4,25.34,1,2019-10-31
34118,6ea4ab0,2019-04-30,2902.62,70.68,25.03,1,2019-10-31
34120,6ea4ab0,2019-06-30,4602.26,112.93,25.23,1,2019-10-31
34131,6ea598a,2019-05-31,6072.92,226.02,25.46,1,2019-10-21
34134,6ea598a,2019-08-31,5424.33,200.23,25.25,1,2019-10-21
34133,6ea598a,2019-07-31,5294.27,196.05,25.33,1,2019-10-21
34132,6ea598a,2019-06-30,6118.28,225.67,25.24,1,2019-10-21
34135,6ea598a,2019-09-30,5217.33,191.8,25.15,1,2019-10-21
34130,6ea598a,2019-04-30,7730.62,285.27,25.25,1,2019-10-21
34127,6ea598a,2019-01-31,6194.85,229.06,25.3,1,2019-10-21
34128,6ea598a,2019-02-28,6407.09,239.95,25.62,1,2019-10-21
34126,6ea598a,2018-12-31,9615.43,352.74,25.1,1,2019-10-21
34125,6ea598a,2018-11-30,8703.03,318.87,25.07,1,2019-10-21
34124,6ea598a,2018-10-31,3854.76,141.63,25.14,1,2019-10-21
34129,6ea598a,2019-03-31,5957.47,219.65,25.23,1,2019-10-21
34141,6ea716a,2019-07-31,41188.29,931.36,23.24,1,2019-09-20
34136,6ea716a,2019-02-28,38624.2,738.7,17.64,1,2019-09-20
34137,6ea716a,2019-03-31,33220.06,738.61,22.86,1,2019-09-20
34138,6ea716a,2019-04-30,38106.59,866.97,23.39,1,2019-09-20
34139,6ea716a,2019-05-31,37914.93,857.55,23.25,1,2019-09-20
34140,6ea716a,2019-06-30,37565.0,912.26,24.96,1,2019-09-20
34142,6ea716a,2019-08-31,21882.81,492.36,23.13,1,2019-09-20
34154,6ec43b9,2019-09-30,26871.59,782.69,25.25,1,2019-10-30
34151,6ec43b9,2019-06-30,17144.02,882.08,25.3,1,2019-10-30
34150,6ec43b9,2019-05-31,18977.46,971.59,25.18,1,2019-10-30
34153,6ec43b9,2019-08-31,23273.64,1192.29,25.19,1,2019-10-30
34152,6ec43b9,2019-07-31,21678.71,1117.52,25.35,1,2019-10-30
34149,6ec43b9,2019-04-30,22914.91,1163.23,24.96,1,2019-10-30
34146,6ec43b9,2019-01-31,18487.13,949.72,25.26,1,2019-10-30
34147,6ec43b9,2019-02-28,19599.16,1014.49,25.45,1,2019-10-30
34145,6ec43b9,2018-12-31,22563.59,1151.9,25.1,1,2019-10-30
34144,6ec43b9,2018-11-30,22711.12,1162.13,25.16,1,2019-10-30
34143,6ec43b9,2018-10-31,23246.35,1191.14,25.2,1,2019-10-30
34148,6ec43b9,2019-03-31,18786.08,961.43,25.17,1,2019-10-30
34166,6ec4ef9,2019-09-30,9548.71,1368.37,114.07,1,2019-10-16
34165,6ec4ef9,2019-08-31,7450.08,870.68,90.95,1,2019-10-16
34164,6ec4ef9,2019-07-31,4175.42,413.24,72.31,1,2019-10-16
34163,6ec4ef9,2019-06-30,9460.07,1246.03,96.23,1,2019-10-16
34162,6ec4ef9,2019-05-31,6101.58,745.83,89.31,1,2019-10-16
34161,6ec4ef9,2019-04-30,4208.81,344.96,59.88,1,2019-10-16
34160,6ec4ef9,2019-03-31,8133.06,954.68,85.76,1,2019-10-16
34159,6ec4ef9,2019-02-28,7731.76,1168.07,110.37,1,2019-10-16
34158,6ec4ef9,2019-01-31,10167.93,1031.0,74.08,1,2019-10-16
34157,6ec4ef9,2018-12-31,13485.82,2124.63,115.1,1,2019-10-16
34156,6ec4ef9,2018-11-30,5845.07,756.26,94.53,1,2019-10-16
34155,6ec4ef9,2018-10-31,7728.6,1157.39,109.41,1,2019-10-16
34177,6ed3cbe,2019-09-30,18815.22,1424.42,51.8,1,2019-10-21
34176,6ed3cbe,2019-08-31,14648.9,1037.63,48.46,1,2019-10-21
34175,6ed3cbe,2019-07-31,16982.15,1320.26,53.19,1,2019-10-21
34174,6ed3cbe,2019-06-30,14034.34,1112.5,54.23,1,2019-10-21
34173,6ed3cbe,2019-05-31,13865.4,996.13,49.15,1,2019-10-21
34172,6ed3cbe,2019-04-30,14366.01,991.13,47.2,1,2019-10-21
34171,6ed3cbe,2019-03-31,14557.96,1091.06,51.28,1,2019-10-21
34170,6ed3cbe,2019-02-28,13672.11,1021.45,51.11,1,2019-10-21
34169,6ed3cbe,2019-01-31,11853.03,872.79,50.38,1,2019-10-21
34168,6ed3cbe,2018-12-31,12894.8,870.39,46.18,1,2019-10-21
